name,latitude,longitude
SPRUCE MOUNTAIN SERVICES LLC,37.867132,-81.317017
Imf Llc,37.869575,-80.726914
Alan R. Haven,37.879486,-82.725052
TELLURIDE SPORTS SOCIETY TURN BUSINESS C,37.946315,-107.87621
"Edpen, Inc.",37.950702,-81.11705
"Mint, Incorporated",37.96087,-82.01076
BEVERAGES & MORE INC,37.972705,-122.055156
"BIG COAL RIVER BANCORP, INC.",37.977945,-81.532804
Hcwv2018 Llc,37.996392,-81.136884
SLEEP OUTFITTERS USA LLC,38.005598,-84.571425
LTC GLOBAL,38.006075,-122.538094
Jeffrey Jinnett,38.024133,-93.781478
Rhf Invest Llc,38.055029,-81.813156
Dtb Llc,38.056734,-81.102332
Venture Services Company,38.08093,-81.83401
HULETT CHEVROLET BUICK GMC INC,38.096807,-92.781253
Able Enterprises Llc,38.11833,-81.008042
STITTNA GREG &AMP; MICHELLE,38.125188,-121.256026
"3rd Floor Pad, Llc",38.142509,-80.073306
"SOD HARVEST HOLDING COMPANY, LLC",38.156166,-81.174906
"Woodland Property Management, Llc",38.16678,-80.91176
JOSEPH R. POLETTE,38.188403,-90.436219
"Mountaineer Health Systems, Llc",38.193014,-81.498415
Domestic International Sales Corporation Of West Virginia,38.207048,-81.39286
Thompson-hughes Llc,38.210491,-81.862358
"Ohana Land Company, Llc",38.216591,-80.091302
Frampton Consulting L.L.C.,38.219103,-81.443582
JOHN T SINCLAIR,38.219241,-90.389017
X Enterprises Llc,38.227937,-82.441347
"Kilronan Mountain Management, Inc.",38.234254,-82.206422
Bec's Diner Llc,38.243788,-81.566615
LARRY SAPAUGH,38.247151,-90.403544
"Rsv Co., Inc.",38.24966,-81.873353
"BROWN MIST FUEL COMPANY, LLC",38.264911,-80.845122
"Wlg, Inc.",38.280522,-82.083145
"GIS INVESTMENTS, LLC",38.292244,-81.741194
"Oms, Inc.",38.296818,-81.554655
Lawrence James Hoffman,38.300217,-76.743445
Royal Holding Company,38.300409,-81.584857
Aca Emerging Properties And Holdings Llc,38.313339,-81.720868
"All 4 One Answering Service, Llc",38.316571,-81.573627
"W. S. Endres, Inc.",38.317306,-81.57885
"M. D. Solutions, Llc",38.318055,-81.574951
"Stillwater Investments, Llc",38.323307,-81.577686
"Raejan, Inc.",38.324586,-81.650293
"1985, Llc",38.325842,-81.58587
"Image Holdings, Llc",38.326251,-80.854096
"Integrated Management Solutions, L.L.C.",38.327167,-81.58807
Grey Harris Limited Partnership,38.335405,-81.611046
"COMPENSATION STRATEGIES, INC.",38.336232,-81.61032
"Jlp, Inc.",38.338112,-81.636058
BUCK HANNON RIVER PROPERTIES LP,38.339098,-81.622011
"Woodridge Estates Property Owners Maintenance Association, Inc.",38.33971,-81.62366
"PINE RESOURCES, LLC",38.341097,-81.643141
PRICE MANAGEMENT CORPORATION,38.341268,-81.668986
"Mountain State Capital Investment Group, Llc",38.343067,-81.627283
Bristow Holding Co.,38.349254,-81.636487
"WEST VIRGINIA UTILITY COMPANY, INC.",38.349286,-81.635834
"Consultants, Inc.",38.349568,-81.727942
"Raleigh Services, Inc.",38.350539,-81.633608
"WRIGHT HOLDINGS, LLC",38.350719,-81.630359
"TERRACO, INC.",38.350771,-81.63284
"Star Ridge Land, Llc",38.351216,-81.636229
Dickirson Overseas Ltd.,38.352292,-81.633626
"WELLFORD MANAGEMENT SERVICES, INC.",38.353402,-81.60186
New Fields Equity Partners Llc,38.35614,-81.617509
"Pillar Enterprises, Llc",38.359397,-81.644105
Mountaineer Integrated Care Llc,38.360854,-81.641223
"YOUNG PRESIDENTS' ORGANIZATION (MOUNTAIN STATE WV CHAPTER), INC.",38.361133,-81.597603
Marcelli Management Llc,38.361201,-81.753806
Just Gettin By Llc,38.362534,-81.863763
"New Life Group Of Wv, Llc",38.363922,-82.582128
Kitchekan Fuel Corporation,38.364523,-81.706548
Division Street Management Company,38.365573,-81.689767
C A Diehl Corporation,38.366457,-81.665953
Gomango Llc,38.366857,-81.557024
Mara Hospitality Management Llc,38.368226,-81.765676
Rb Investment Holdings Llc,38.368429,-81.69957
"FERICIUM, LLC",38.379347,-82.264954
Occupational Health Services Group Inc.,38.386179,-81.60379
Holts Executives Llc,38.389712,-81.598769
"Integrity Prime, Llc",38.397147,-81.568848
"Expense Assist, Llc",38.397985,-82.318993
"William V. Greene & Associates, Inc.",38.398766,-81.83584
"Peerless Holding Group, Inc.",38.401556,-81.848096
SADIE LADY MARKETING LLC,38.401612,-82.464868
Hope Tower Inc.,38.403533,-82.420085
"Go-to-bed, Llc",38.404428,-82.457464
Chainlink Inc.,38.410396,-82.454616
"Second Line Capital Management, Llc",38.411675,-82.447253
"Vdm Management Group, Llc",38.412646,-82.321853
Ezblind Llc,38.412879,-82.444067
E.K.K. Llc,38.413384,-82.277401
"Rbackerplus, Llc",38.413745,-81.653948
"Walroth Industries, Inc.",38.414371,-82.06476
STEVEN C. REUTHER,38.414714,-90.386213
"Necessary Services, Inc.",38.41481,-81.84402
"Harmony Environmental, Llc",38.414927,-81.774643
"WHIPPER WIND, INC.",38.415363,-82.420592
"IMPERIAL MANAGEMENT COMPANY, INC.",38.416831,-82.438855
"Dsr Management Company, Llc",38.418141,-81.792271
Solidaire Consulting Inc.,38.419999,-82.430102
Twice Ent Llc,38.420975,-81.784628
"Profit Management And Control, Corp.",38.420983,-82.036375
Ct Securities Inc.,38.421018,-81.784245
Tidewater Management Company,38.421179,-82.442465
"CYNMARK, L.L.C.",38.421862,-82.443383
"Agee Miller, Llc",38.422921,-81.479047
MBM BUSINESS GROUP,38.426669,-82.420164
"HAMMER TIME, INC.",38.427975,-82.395455
"Sd Management, Llc",38.429052,-81.490175
"HAFELYHEIRS, LLC",38.430866,-81.78175
"PUTNAM BANCSHARES, INC.",38.431439,-82.024591
Soaring High Enterprises Llc,38.432473,-82.023881
Fusion Holdings Llc,38.433762,-82.122554
"Kn Holdings, Inc.",38.447074,-81.463573
"Wv Medical Practice Management, Llc",38.451633,-81.978286
"Westbury Homeowner's Association, Inc",38.456549,-81.950901
The Parsons Group Corporation,38.461461,-81.60563
"Teays Management, Llc",38.462569,-81.932495
FORTUNE COMMERCIAL RESOURCES INC,38.475619,-121.43125
RICHARD BRUNE,38.483927,-90.743964
HECHINGER,38.515108,-90.344991
"Viking Holding Co., Inc",38.520357,-81.630195
Starnes Holdings & Investments Llc,38.531796,-81.310414
"Rose Terrace Acq., Llc",38.534661,-81.56035
Geomaxx Exploration Corp.,38.539646,-81.10154
Curology Inc,38.546367,-90.453505
"Asset Management Group, Llc",38.556939,-81.978947
JACK TAYLOR,38.584606,-90.277413
LANCE SUTTON,38.591952,-90.57021
RON MOORE,38.592478,-90.587029
"H ARBEITMAN, M SONNENBERG, C LINDENBUSCH",38.598154,-90.270967
CHRIS AUFFENBERG,38.598439,-90.405887
"CARBEX, INC.",38.599466,-81.637778
JILL WEIR GOODENOUGH,38.607695,-90.333556
ACCENT LINCOLN MERCURY,38.607872,-90.36792
"The Poca Valley Bankshares, Inc.",38.608737,-81.419262
CARONDELET CORPORATION,38.6136,-90.268058
4245 FOREST PK LLC RICK YACKEY,38.637067,-90.250807
BAYER U.S. LLC,38.669263,-90.401532
GENE F SPRICH,38.712495,-90.408492
"DSully Enterprise, LLC",38.717735,-79.237576
NATIONAL CAR CREDIT LC,38.733101,-90.278256
MOTORS HOLDING,38.737917,-90.278896
MARK HYMAN,38.740187,-90.297557
COMPLETE AUTO INC KURTIS BARKS,38.750972,-90.279289
MEDICINE SHOPPE INTERNATIONAL INC,38.759391,-90.457095
A. L. LOTSPEICH,38.77104,-93.740394
JIM TRENARY,38.781901,-90.506952
KATHERIN PUNDMANN,38.784513,-90.521838
DENNIS L. DUNKER,38.791456,-90.571332
DECK THE WALLS,38.793425,-90.583991
PAUL BENNE,38.799689,-90.332627
"WEST-CENTRAL BANCORP, INC.",38.802552,-81.35082
Gateway Medical Center,38.817372,-76.840398
DESCO HOLDINGS COMPANY INC,38.899901,-94.831991
U.S. Chamber of Commerce,38.900588,-77.037574
"Prism Supply, Inc.",38.90535,-81.832524
"Ramsey Management, Inc.",38.905595,-81.835048
Infab Supply Llc,38.907686,-81.740667
"Environmental & Ecological Enterprises, LLC",38.923041,-84.54745
Davis Trust Financial Corporation,38.924855,-79.849758
"Scott Properties, Inc.",38.92594,-79.84673
ALLEGHENY APARTMENTS INC,38.926688,-79.86775
SIFTO CANADA INC.,38.931126,-94.699356
Reliable Oil & Gas Consulting Llc,38.937069,-80.217197
SHOPPERS FOOD & PHARMACY,38.959731,-76.714448
NOVATION COMPANIES INC,38.960454,-94.59873
"Olneyview, Inc.",38.969847,-84.0681
"Orange, Inc",38.975479,-80.240664
Scott Holdings Ltd.,38.978604,-79.122391
D-ASPEN LLC,38.980847,-80.224026
"Foster Consulting, Llc",38.98088,-80.235329
Woody Enterprise Llc,38.991461,-80.079246
MIKE CRAWFORD,38.992257,-94.47115
Jan Vrana,39.02534,-84.41744
MUSTANG HOLDINGS INC,39.032706,-81.770858
R. Scott Robinson,39.042045,-80.066746
"Citizens Bancshares, Inc.",39.042331,-80.447878
BLUE SPRINGS NISSAN,39.049183,-94.31236
Professional Office Efficiency Management Llc.,39.049215,-80.374373
"Suck It Up, Inc.",39.0615,-76.473294
"South Branch Investments, Llc",39.062513,-78.969775
River Agency Llc,39.086373,-80.101219
LE AL AN IV LIMITED PARTNERSHIP,39.095538,-78.697889
"NEW MANAGEMENT CONCEPTS, LLC",39.095736,-78.943234
EVERGY INC,39.099745,-94.583689
UMB MERCHANT LLC,39.101482,-94.581137
Burg Corp,39.11251,-100.35875
WESTFALL WHITEGMC TRUCK CENTER,39.124795,-94.582057
MILLER OVERFELT,39.140261,-94.580203
HELZBERG DIAMONDS,39.140596,-94.57715
"Wyz Enterprise, Ltd.",39.148767,-80.037581
NEXT DAY BLINDS CORPORATION,39.149783,-76.79382
JACK MILLER BODY WORKS,39.150543,-94.580366
JACK MILLER,39.151305,-94.580885
"GOLD ROCK, LLC",39.161343,-80.049182
S&h Holdings Llc,39.165071,-80.256607
DENNIS PANGBORN ENT.,39.165557,-94.576408
JW CO LLC,39.166404,-94.577755
ETHICS HOLDING COMPANY,39.16797,-94.598767
"Cool Springs Kitchen Management, LLC (AKA Cool Springs KM, LLC)",39.172592,-80.370645
BRUCE D WINANS FAMILY LIMITED PARTNERSHIP,39.174244,-81.5054
FIRST CLASS PHONE SUPPORT LLC,39.205118,-77.844113
"Counter Intuitive, Llc",39.216969,-77.801633
Diamond Bay Holdings Llc,39.218276,-81.497865
COUNTRYSIDE RENTALS,39.225204,-83.269609
"PREBENA AMERICA, INCORPORATED",39.232537,-80.290093
"Brett Resources, Llc",39.241389,-84.406174
A & N Enterprises Llc,39.245026,-81.635985
Mar Group Llc,39.247654,-80.297629
"Del Mar Too Enterprises, Inc.",39.254598,-76.822924
"HERITAGE HILL, LLC",39.259927,-81.587624
"Rdr Holdings, Inc.",39.261733,-80.425247
Rsb Enterprises Corporation,39.263287,-81.605658
BALD EAGLE ENTERPRISES INC.,39.263649,-77.919719
"Cgm Consulting, Llc",39.265197,-80.235948
"T & D CRITCHFIELD INVESTMENTS, LLC",39.265277,-80.424639
Titan Group Llc,39.265494,-77.88526
"Nuttbarp, Llc",39.266602,-80.350315
I.B.E.W. Local 596 Building Corporation,39.267736,-80.307718
"THE G. SIMMS INVESTMENT GROUP, INC.",39.271028,-80.320903
"Ayward, Llc",39.276049,-81.539552
"W. R. Yates & Associates, Llc",39.278814,-77.903043
"Ken Reese And Associates, Inc.",39.279159,-80.353881
"West Virginia cafe , Llc",39.28037,-81.493574
KROGER,39.282942,-84.47427
"Potomac Bancshares, Inc.",39.289094,-77.859336
Ce Capital Llc,39.290848,-81.510388
"Tobacco Management Company, Inc.",39.29198,-80.255037
"Sharp, Best & Brown Llc",39.292961,-77.849407
"JSB HEALTH GROUP, LLC",39.2951,-77.86055
Laurie Hoover & David Hoover,39.296536,-76.623489
"Jaybird Management, Inc.",39.309303,-80.282306
"Aeroglide, Llc",39.309722,-80.273624
Skaa Llc,39.312018,-77.910654
"Solstice Partners, Llc",39.317166,-81.528226
"Hickman Consulting, Llc",39.31851,-80.49063
Hoffman Management Company Llc,39.319982,-78.08893
"T & A Ventures, Llc",39.329736,-80.304488
THE BERKSHIRE FAMILY LIMITED PARTNERSHIP,39.337735,-81.524809
Blue Valley Hospitality Llc,39.338942,-78.027224
"R&r, Llc",39.344214,-81.544012
STEVEN AND RUTH MARTIN FAMILY LIMITED PARTNERSHIP,39.34487,-78.758487
"Lee, Llc",39.347439,-77.875143
S E Holding Company,39.352113,-80.189726
"SUR-LOC HOLDINGS, LLC",39.353807,-77.864054
"A-1 Management, Inc.",39.362373,-78.033065
"ENLIGHTEN CONSULTANT SERVICES, INC.",39.394006,-80.290807
"4-K HOLDING, LLC",39.404168,-80.174409
BRECKINRIDGE LANDS LLC,39.409541,-77.800122
"J.W. COBB PROPERTIES WV, LLC",39.413446,-81.351051
Cross Business Consulting Llc,39.417566,-80.185166
Rodeheaver Consulting Llc,39.418053,-79.758122
"PROVIDENCE CONSULTANTS, LLC",39.420138,-80.196405
"Ograf Management, Inc.",39.421297,-77.922893
"Allora Enterprises, Llc",39.422057,-78.10735
"Dunn & Associates, Llc",39.42616,-77.823352
"Belote Enterprises, LLC",39.427375,-93.500227
"Meadowbrook Gas And Oil, Llc",39.4301,-77.80416
Envision Management Solutions Inc.,39.431704,-77.919873
"Dwp Management, Inc",39.436494,-77.984652
"Campus Calzones, Llc",39.45209,-80.175385
Pmfs Holdings Llc,39.453802,-77.964578
"HIGHLANDER HOLDINGS, INC.",39.456794,-77.864931
Vsr Properties Llc,39.457195,-77.985245
"RIDGEFIELD HOMEOWNERS ASSOCIATION, INC.",39.461663,-78.011472
"Patriot Hills Owners Association, Inc.",39.466098,-77.944454
"Rjr Haymond Enterprises, Llc",39.471032,-80.16835
"Sowers & Toothman Land Company, Llc",39.476427,-80.149895
"Hudson River Holding Company, Llc",39.48003,-80.172319
"Wildwood Property Management, Llc",39.480307,-80.120154
"Cheech's Bakery, Inc.",39.485048,-80.168746
"M2cit, Inc.",39.486957,-78.02333
Cima Martinsburg Llc,39.487336,-80.000538
"ARINVESTING, LLC",39.494115,-80.221282
"CO GROUP, LLC",39.507268,-78.397615
Joy Enterprise & Associates Corp,39.514343,-80.218538
"HADRE ENTERPRISES, INC.",39.531169,-79.798038
Zoe Industries Inc.,39.539177,-77.905227
"WV MINERALS, INC.",39.548769,-80.189222
"Alexander Industries, Inc.",39.55231,-79.79784
Precision Real Estate Wv Llc,39.56129,-80.999074
"KATEP HOLDINGS, LLC",39.562867,-79.97551
"Iglobal Trade Connections, Llc",39.565111,-79.971715
Hess Holdings Llc,39.57016,-77.860032
Toro Equities Llc,39.578512,-80.093007
"Riverside Technology Associates, Incorporated",39.584371,-79.920841
Apollo Management Llc,39.584869,-79.968543
"Mccord Enterprises, Llc",39.588415,-79.958701
Biafora Holding Limited Liability Company,39.595329,-79.922871
Hatch & Lewallen Llc,39.604578,-80.001797
"PRO BUYERS, LLC",39.605039,-79.967039
"B Green, Llc",39.605344,-79.895832
"Reliable Holdings Group, Llc",39.605702,-79.960713
"Orion Group, Inc.",39.606669,-80.033043
"PETITTO, LLC",39.609911,-79.983141
"Caperton Xb, Inc.",39.615687,-78.231838
"Something Esoteric, Limited Company",39.618337,-79.964987
MT HOLDINGS LLC,39.619331,-79.936508
Cicci Ideas Llc,39.621699,-79.955256
Black Oak Resources Llc,39.621899,-79.961144
Health Performance Assessments Llc,39.624239,-79.9595
"JMT, LLC",39.625302,-79.967184
Riley Ina Enterprises Llc,39.628923,-79.976282
Hawthorne Valley Land Trust Llc,39.635031,-79.970185
Section One Homeowners Association Incorporated,39.64148,-78.77446
"HUMAN RESOURCE DEVELOPMENT AND EMPLOYMENT, INC.",39.642282,-79.931389
"Mountaineer Inns, Inc.",39.644188,-79.957665
"Inspire Venture Holdings, Llc",39.647743,-79.942549
Triple Threat Inc.,39.647913,-79.890733
Adkins Holdings Llc,39.648722,-79.978549
Hbom Llc,39.652206,-79.940318
"NSVG Management, Inc.",39.657355,-76.371332
"Usa Dx Hard And Core Technology Institution, Inc.",39.658127,-79.891503
Dunshire Spring Llc,39.660028,-79.953957
341 Holdings Llc,39.66212,-79.956251
"Donley Investment Group, Llc",39.663955,-79.862776
LITHIA DODGE OF CHERRY CREEK,39.666761,-104.866663
Batch & Beast Llc,39.66754,-79.977399
"Ej Holdings Wv, Llc",39.671616,-79.918474
"B.A.D. Food, Llc",39.671835,-79.977452
"Forge Business Solutions, Llc",39.67299,-79.855241
"ALEXANDER & PALUMBO, LLC",39.673874,-79.901468
Jbl Professional Services Inc.,39.679343,-80.853139
"Rrf Vision Properties, Inc.",39.680786,-79.836473
"BOSTON BEANERY DEVELOPMENT, INC.",39.690364,-79.827987
PETER WILKINS CONSULTING LLC,39.690591,-79.872147
"BOB AND CAMILLE, L.L.C.",39.692695,-79.866721
MYHSA LLC,39.702005,-79.54981
"PGC AL, LLC",39.726502,-75.59687
CHRISTY SPORTS LLC,39.730566,-105.121096
PROLOGIS,39.79772,-104.870686
Thomas B. Sullivan,39.830822,-105.03747
"Frozen Horizon Alaska, LLC",39.874071,-94.153677
JOHNSON AUTO PLAZA(CHRYSLER STORE),39.942446,-104.842161
JOHNSON AUTO PLAZA(GM STORE),39.94319,-104.843402
Trinity Business Acquisitions Incorporated,39.966181,-80.68928
FLORENCE CRITTENTON SERVICES INC.,40.047527,-80.64334
Personnel Inc.,40.052441,-80.63045
"A.D. Baker Management, Inc.",40.061598,-80.715269
Main Street Financial Services Corp.,40.062555,-80.724166
"Century Development Wheeling, Llc",40.066356,-80.723877
"Bolek Industries, Llc",40.069761,-80.599782
"Cme Consulting, Llc",40.06996,-80.669585
"Stoneyknob Holdings, Llc",40.07523,-80.731741
Tellers Hamilton Company Llc,40.080154,-80.684575
BIG LOTS STORES INC,40.080161,-82.858157
"Quality Services Group, Inc.",40.080652,-80.683756
"Green Kitchen Concepts, Inc.",40.092269,-75.453735
HERO COMPANY,40.099908,-83.269188
FLORENCE CRITTENTON SERVICES INC,40.102703,-80.647599
"Mascik, LLC",40.111952,-85.687304
"Valley Disposal, Inc.",40.116896,-75.423569
"First West Virginia Bancorp, Inc.",40.118294,-80.69921
"INSURANCE REPORT SERVICES, INC.",40.121098,-80.699355
"CYMA BUILDERS AND CONSTRUCTION MANAGERS, LP",40.155191,-75.269448
MARVIN & DOROTHY SMITH,40.202276,-93.121548
"TROV Corp. of Central FL, Inc.",40.237813,-97.903047
"Mjr Enterprises, Inc.",40.246466,-83.236843
"Documental Ventures, Llc",40.329166,-80.109154
"LFT Enterprises, LLC",40.339497,-79.660846
"Six28 Management, Llc",40.359439,-80.601639
NORTH STATE GROCERY INC,40.39043,-122.28609
KENNETH BALL,40.392389,-91.587745
Rice Brothers Innovations Inc.,40.394202,-80.608775
"Ataire Management Company, Llc",40.399675,-80.54981
JAY PETROLEUM INC,40.431498,-85.019203
"R. Campbell Holdings, Llc",40.44128,-80.565993
STATE FARM FIRE AND CASUALTY COMPANY,40.477349,-88.955187
William A. Stegall & Justin Dale Davis,40.510888,-96.161196
"MIKE ANDERSON DODGE, INC.",40.527433,-85.673454
"EnviroTex Solutions, LLC",40.547593,-76.002157
Gerald A. Ryan,40.604603,-79.740847
MINI MART INC,40.611015,-105.077079
FLUHARTY ENTERPRISES INCORPORATED,40.617705,-79.184187
Red Hanger Cleaners,40.668068,-111.908297
"ELEVATION MANAGEMENT GROUP, LLC",40.670885,-78.237924
"Brooks Fryer Services, LLC",40.672052,-74.183438
CHRISTMAS TREE SHOPS INC,40.697628,-74.304829
"R & E FLOOR COVERING, LTD.",40.713941,-74.007401
CHRISTIAN COOKE,40.7206,-74.010718
"KING KULLEN GROCERY CO., INC.",40.73563,-73.475047
WHOLE FOODS MARKET NORTHEAST REGION,40.738953,-74.029529
P. C. RICHARD & SON LONG ISLAND CORPORATION,40.739892,-73.428794
"Morrison Management Specialists, Inc",40.753802,-73.980889
"MICHAEL KORS (USA), INC.",40.754086,-73.981912
BARNEYS NEW YORK INC,40.756391,-73.978206
QUANTUM EQUIPMENT CORP,40.76206,-73.972259
GTJ CORP,40.766503,-73.882221
PRADA USA CORPORATION,40.767086,-73.993942
WORKCOMPEDI,40.781894,-73.095626
R M S ENTERPRISES,40.795741,-73.123948
HUDSON LTD,40.806211,-74.078686
Andrew Patrick Seenandan,40.865142,-96.823133
Dwayne Mark Ely,40.905139,-72.888349
"J and C Enterprises, Inc.",40.92538,-72.27814
"D'AGOSTINO SUPERMARKETS, INC.",40.933798,-73.747828
"C&T Group, LLC",40.962399,-87.402172
SURGICAL HOSPITAL AT SOUTHWOODS,41.015821,-80.653596
"LDE Group, Inc.",41.20156,-78.583502
"International Vintage, Llc",41.258201,-82.119671
Flip Flops,41.286046,-95.711085
PARK CORPORATION OF WEST VIRGINIA,41.399644,-81.853443
James McCormick,41.489381,-81.667486
B & H Ventures LLC,41.546491,-87.457213
Pella Corporation,41.585987,-93.659723
KRAUSE GROUP,41.585995,-93.636179
"SCHENKER AMERICAS, INC",41.588011,-93.611648
"Boot Barn Holdings, Inc.",41.588308,-93.623966
OCEAN STATE JOBBERS INC,41.603956,-71.43415
John Decker,41.647725,-87.739136
Arthur Brandon Long,41.83869,-76.18021
ALDI,41.862187,-88.274476
JORDAN'S FURNITURE INC,41.864529,-71.032348
"AP FryCool Services, LLC",41.891856,-70.549748
WHOLE FOODS MARKET MIDWEST REGION,41.89364,-87.633442
GLASS AMERICA INC,41.929676,-87.955767
OFFICE NO: FIDELITY INVESTMENTS,41.935753,-71.530745
TRUSERV CORPORATION,41.982923,-87.843331
DC Environmental Inc.,42.0503,-90.41402
C & K MARKET INC,42.057595,-124.288808
TRANSFORM SR BRANDS LLC,42.080861,-88.223399
"S&L Group Enterprises, Inc.",42.174184,-118.470538
DEDHAM MEDICAL ASSOCIATE,42.180048,-71.08923
REEBOK INTERNATIONAL LTD.,42.20543,-71.126301
TJX COMPANIES INC,42.310767,-71.383031
"Db Holdco, Llc",42.323931,-87.900171
REEBOK INTERNATIONAL LTD,42.34435,-71.0295
LIBERTY MUTUAL INSURANCE,42.35006,-71.07208
NEW BALANCE ATHLETICS INC,42.357291,-71.142827
"REEBOK INTERNATIONAL LTD., INC",42.370567,-71.026964
HARVARD VANGUARD MEDICAL ASSOCIATES,42.460666,-71.388023
Hartig Drug,42.500179,-90.667002
Clark Management Corp.,42.600009,-76.179115
AgVantage FS,42.708462,-92.480963
Marisa Hurley,42.82722,-82.486503
"Green Innovative Kitchen Solutions, Inc.",42.88973,-71.27786
John Timothy Hartman,42.89606,-78.886424
Frank Lercher,42.965044,-72.294803
"Advanced Fryer Solutions, LLC",42.981579,-85.7107
CARPET ONE CANADA INC.,42.997512,-71.468414
"Stefcorp, LLC",43.023999,-124.007041
"FILO, Inc.",43.040527,-123.653799
Fastrac,43.089549,-76.072809
"WEGMANS FOOD MARKETS, INC.",43.133567,-77.678793
AMERICAN FAMILY INSURANCE GROUP,43.154911,-89.288634
"Danejeris Fryer & Cooler Management, Inc.",43.21586,-78.073057
"Krystal Klear, LLC",43.23987,-100.82293
"DJ Klock, Inc",43.420978,-72.828524
LITTLE CAESAR OF CANADA INC.,43.506159,-79.636559
David A. Davis,43.52424,-71.70091
TOBACCO BEVERAGE COMPANIES,43.563775,-116.199554
"JACKSONS FOOD STORES, INC.",43.610731,-116.351569
"JORDAN'S FURNITURE, INC.",43.633522,-70.334969
"JC Management Services, LLC",43.70701,-72.27741
"New Age Enterprises, LLC",43.73757,-75.46963
GOLF TOWN,43.786277,-79.544779
MARK PICARAZZI,43.977802,-75.907923
Pen Bay Medical Center,44.144002,-69.084596
HealthEZ,44.861124,-93.377405
"BEST BUY CO., INC.",44.863927,-93.305441
SLEEP NUMBER WORLD HQ,44.971454,-93.270284
AM RETAIL GROUP INC,45.089779,-93.393782
Fred Meyer,45.496198,-122.641529
CELLULAR PLUS,45.772097,-108.580329
"Eventus Bonus, LLC",46.011902,-98.848644
2C7 Enterprises Inc.,46.176296,-107.33875
"East Coast Fryer Services, LLC",46.927003,-97.252375
"ANC Management, Inc.",47.096049,-92.599359
Total Renal Care Inc,47.432251,-121.803388
Derek Shane Phillips & Scott Phillips,47.484243,-105.758852
ALEXANDER KEITH B,47.534862,-122.305794
LEWIS MERRI K,47.539498,-122.287492
AMELIA MARCELLE,47.550549,-122.263639
BARTELL DRUGS,47.567873,-122.364192
"T-Mobile USA, Inc.",47.576735,-122.167274
ENGLE TIMOTHY J,47.598777,-122.335196
HEACOCK THERESA K,47.60249,-122.284159
LNC INVESTMENT CO LLC,47.603698,-122.334466
ASTRO MANAGEMENT LLC,47.605731,-122.330277
Tiberius Enterprises LLC,47.610547,-122.334663
13 COINS MANAGEMENT LLC,47.611134,-122.345558
MONTLAKE PIZZA LLC,47.614494,-122.325919
STEPHENSON JANET,47.615537,-122.348825
HIZEAERO CO LTD,47.616952,-122.32965
AMAZONFRESH LLC,47.622318,-122.336649
URG 960 REPUBLICAN LLC,47.623487,-122.337427
ALEXANDER MARINE ENTERPRISES INC,47.629021,-122.331727
MAURA ONEILL LLC,47.632501,-122.304944
CLAPP MARGARET A,47.644996,-122.20321
SEINE MANAGEMENT SERVICES INC,47.655543,-122.381156
BLAKE KRISTIANNE,47.65881,-117.424259
SEEDS OF CHANGE THERAPY COLLECTIVE LLC,47.678192,-122.294428
NEUROSTIM TMS CENTERS LLC,47.707315,-122.332896
ATLAS WORLD GROUP INTERNATIONAL INC,47.810888,-122.29563
VDM Project LLC,48.124594,-117.762554
RURAL ALASKA FUEL SERVICES INC,61.166547,-149.861345
