name,latitude,longitude
COMMUNITY CRISIS SERVICES OF SF,37.784511,-122.440412
S P I N,37.789156,-89.328037
WU YEE CHILDREN'S SERVICES,37.797015,-122.410712
KHADAFY FOUNDATION,37.804986,-122.28783
"RYAN SNUFFER MINISTRIES, INC.",37.807987,-81.210351
Safehome Systems,37.810365,-79.84191
GOOD NEIGHBORS INC,37.825284,-82.882251
INTERVENTION ASSOCIATES PLLC,37.841656,-87.590522
SCOTTSVILLE VOLUNTEER RESCUE SQUAD INC,37.846277,-78.529827
NICHOLASVILLE FIREFIGHTERS TOYDRIVE,37.867317,-84.579782
FOR THOSE WHO WOULD INC,37.867744,-84.342763
CBEM LLC CORPORATE OFFICE,37.890787,-122.121879
Rolla Pregnancy Resource Center,37.922928,-91.732399
San Miguel Resource Center,37.935371,-107.811827
LITTLE MANS LEGACY TOTES,37.945213,-84.844834
TOUCH INC,37.96411,-87.51705
TYLERTON FIRE & RESCUE,37.967119,-76.024151
SHARE THE WARMTH INC,37.976692,-87.564842
SEARCH LOVE RESCUE INC,37.977195,-84.547563
RICHARDD'S RESTORATION,38.011387,-121.876968
SUICIDE PREVENTION & COMMUNITY COUNSELING,38.017016,-122.537699
SHELTER FOR HELP IN EMERGENCY,38.026588,-78.48045
International Rescue Committee,38.030369,-78.476777
Runaway Emergency Shelter-Teen Hotline,38.031399,-78.470749
"Open Door Pregnancy Care Center, Inc",38.053036,-97.938646
HELPERS IN MINISTRIES INC,38.06242,-87.245214
KENTUCKY OPERATION LIFESAVER INC,38.136106,-85.572507
UNITED STATES WATER PATROL,38.147805,-85.89482
"NEW DIRECTIONS CENTER, INC.",38.157368,-79.065116
FRANKFORT FRATERNAL ORDER OF FIREFIGHTERS,38.167111,-84.915735
HOSEAS HOUSE INC,38.206378,-85.66591
RAPE CRISIS CENTER,38.209669,-84.557524
SAFE PLACE,38.220416,-86.130311
US SKYDIVING SAFETY FOUNDATION,38.230636,-77.499595
SYSTEM SAFETY SOCIETY,38.242901,-77.917753
County Waste,38.257739,-77.511673
"CASTLE H INNOVATIONS SERVICES, LLC",38.258599,-77.481028
Rappahonock Council Against Sexual Assault,38.270066,-77.446916
"GROTTOES RESCUE SQUAD, INC.",38.272465,-78.805841
KING GEORGE FIRE & RESCUE INC,38.277209,-77.17225
HAPPY TRAILS INC,38.277335,-78.826936
P A V E WOMENS CRISIS CENTER,38.293269,-88.892273
LOISANNS HOPE HOUSE,38.293945,-77.465371
RAPPAHANNOCK COUNCIL AGAINST SEXUAL ASSAULT,38.295135,-77.483689
PROJECT SKIPPER,38.324577,-90.163023
ARRIGO COSNTRUCTION & RESTORATION,38.336066,-104.73069
HANDS IN MINISTRY INC,38.350793,-75.533782
DELMARVA PAINT WORKS CORPORATION,38.36528,-75.600855
"CONTACT HUNTINGTON, INC.",38.371727,-82.412866
PEOPLE HELPING PEOPLE INCORPORATED,38.376139,-82.757056
WAYNE-WHITE OPERATION ROUND-UP KARE & SHARE,38.379815,-88.381518
SMALL MIRACLE FOUNDATION INC,38.385482,-75.188586
WESTSIDE VOLUNTEER FIREFIGHTERS INC,38.389283,-81.845744
WILLIAMS STERLING FOUNDATION INC,38.410778,-77.829888
SHAVERS FORK FIRE RESCUE INC,38.434817,-79.997506
MECHANICSVILLE VOLUNTEER RESCUE SQUAD INC,38.4429,-76.74385
"HDPI, INC",38.445915,-78.869109
"PEOPLE HELPING PEOPLE, INC.",38.44844,-78.864682
SAMARITAN GROUP INC,38.467148,-77.439182
UNITED AGAINST SEXUAL ASSAULT OF SONOMA COUNTY-HOTLINE,38.472325,-122.734607
KENTUCKY MEDICAL LOGISTICS INC,38.473373,-82.63358
Crisis Pregnancy Center Of Montrose,38.490576,-107.894959
IRONSIDE VOLUNTEER RESCUE SQUAD INC,38.504699,-77.037862
MATHIS MARIFIAN & RICHTER FOUNDATION,38.513995,-89.98363
OHIO RIVER ROAD VOLUNTARY FIRE,38.523488,-82.255114
WEST VIRGINIA K-9 SEARCH & RESCUE INC,38.534661,-81.56035
PRINCE FREDERICK VOLUNTEER RESCUE SQUAD INC,38.54571,-76.58949
"Sacramento Valley Teen Challenge, Inc",38.552752,-121.322653
LIVONIA FIRE RESCUE INC,38.557569,-86.278435
"GRACE'S PLACE CRISIS NURSERY, INC.",38.55833,-91.012642
Acts Helpline,38.56762,-77.32804
ORG FOUNDATION,38.571447,-77.339345
HELPING HANDS INC,38.57313,-82.83017
LANDEN JOSEPH SPENCE FOUNDATION INC,38.578867,-84.307471
JEFFERSON CITY RAPE & ABUSE CRISIS,38.579985,-92.252211
KIDS UNDER TWENTY ONE-KUTO,38.611913,-90.349295
JUMP START,38.617199,-86.111947
Pregnancy Care Clinic 2,38.629447,-88.946481
MUTUAL ASSISTANCE NETWORK OF DEL PASO,38.637785,-121.446932
TRINITY FOUNDATI0N,38.64123,-75.61104
Sexual Assault Crisis Center,38.652501,-77.257152
EL DORADO RESTORATION,38.696514,-120.829207
"WASHINGTON VOLUNTEER FIRE & RESCUE, INC.",38.705616,-78.174894
PRIMOFIMO LLC,38.707299,-77.263754
SIGN OF THE KINGDOM-EAST,38.72921,-87.68169
FIRE HOUSE MINISTRIES INC,38.731027,-87.479962
KENNY FOUNDATION,38.736663,-76.940742
KING KIGELI FOUNDATION,38.744685,-77.487162
FRATERNAL ORDER OF POLICE,38.749373,-89.70334
GIFT OF THE GIVERS INC,38.749974,-76.960547
Family Support Center Of Central Ut,38.771995,-112.083612
Choices for Women Resource Center of,38.7763,-85.39119
Share Pregnancy & Infant Loss Support,38.780004,-90.486264
PROGRESSIVE MARYLAND INC,38.78028,-76.766978
KOINONIA FOUNDATION INC,38.782088,-77.144471
"Respond Right, LLC",38.78849,-90.638937
EVE-ELIMINATING VIOLENT ENVIRONMENTS,38.802257,-81.349688
KOINONIA CRISIS CENTER,38.814428,-121.176622
NATIONAL ORGANIZATIONS FOR YOUTH SAFETY,38.815183,-77.04529
INTERNATIONAL WATER SAFETY FOUNDATION INC,38.815762,-77.09005
"SALVATION ARMY WORLD SERVICE OFFICE, THE",38.819853,-77.059645
"COHEN, DUNCAN RUDD",38.830493,-77.054604
SHENANDOAH MOUNTAIN RESCUE GROUP,38.831813,-77.288755
CRITICAL DECISION SYSTEMS LLC,38.832855,-77.170058
Firefighters & Friends Holiday Rescuers,38.835338,-77.063677
Children Without Fathers,38.837423,-77.104428
LIGHTKEEPER MINISTRIES INC,38.844491,-77.315428
Fellowship Health Resources,38.85217,-77.089743
J & G Associates,38.855047,-77.106138
FIRE PROTECTION SERVICE FOR POSEY TWP INC,38.860064,-84.8685
T.E.S.S.A.,38.861469,-104.857828
"Global Preparedness Group, LLC",38.871251,-77.117996
CONTACT,38.871527,-82.098592
NOVA SCRIPTSCENTRAL INC.,38.872841,-77.160103
SAFETY SYSTEMS FOUNDATION,38.875072,-77.185972
FOR THOSE IN NEED INC.,38.87618,-76.966737
ONE NIGHT ONLY INC,38.877527,-76.939248
INSURANCE INSTITUTE FOR HIGHWAY SAFETY,38.880142,-77.110107
Shenandoah County Victim Wtnss,38.882129,-78.505435
Together Rising,38.883717,-77.208774
WESTERN FAIRFAX CHRISTIAN MINISTRIES,38.883824,-77.443052
FOUNDATION FOR RETIRED MISSIONARIES INC,38.885327,-77.097538
LIFES FOUNDATION,38.886626,-77.118543
"Blackfish, LLC",38.889899,-77.456671
WOMENS WING ORGANIZATION,38.893311,-77.014647
NG9-1-1 INSTITUTE,38.894549,-77.011641
TEAM WATTERS SONAR SEARCH & RECOVERY INC,38.896177,-89.990257
WATERISAC,38.897131,-77.041248
"WOMEN IN HOMELAND SECURITY, INC.",38.897166,-77.317115
NATIONAL INFRASTRUCTURE SAFETY FOUNDATION,38.897276,-77.069241
AMERIPREP LLC,38.898541,-77.210468
UNION PRIVILEGE RELIEF FUND,38.904033,-77.006569
KIN FOUNDATION INC,38.90523,-77.045309
THEO MEINERS SNOW SAFETY FOUNDATION,38.907875,-77.056012
SOME INC,38.90825,-77.011103
Infant & Toddler Connection of Shenandoah Valley,38.910402,-78.203342
ROADWAY SAFETY FOUNDATION,38.911936,-77.016719
Tammy Sharp,38.91509,-78.193328
Response,38.918791,-78.512429
F & L ENVIRONMENTAL LLC,38.920458,-78.46916
RENEW MINISTRIES INC,38.923041,-84.54745
Ranger Group Foundation,38.923653,-77.227639
"MADHU BHATIA, M.D., P.C.",38.92872,-77.222331
"LEND-A-HAND, INC.",38.932531,-77.218589
PERRY TOWNSHIP VOLUNTEER FIRE-EMS INC,38.941408,-86.584408
WIDOWS PANTY INC,38.950056,-77.022775
HEAL THE HOOD INC,38.951283,-77.017843
HEROES FOR THE HOMELAND INC,38.952374,-76.728851
SAMARITAN MINISTRY OF GREATER WASHINGTON,38.952742,-77.035849
Leidos Relief Foundation,38.959231,-77.358933
PAY IT FORWARD INC,38.961357,-85.848439
INVESTIGATIVE PROJECT ON TERRORISM FOUNDATION,38.965437,-77.076244
"KingdomBlessing, Inc.",38.967637,-77.408928
ONE NATION INC,38.969993,-76.870079
NATIONAL SKI PATROL SYSTEM INC,38.976891,-76.501898
WASHINGTON WOMENADE INC.,38.980174,-77.089584
TAKECARE RELIEF FUND INC,38.989586,-77.153801
THE SHEPHERDS TABLE INC,38.990683,-77.027435
SUNDAY SUPPERS,38.994239,-77.02257
NEVALON MITCHELL JR MINISTRIES,39.005088,-76.788623
"IAAI FOUNDATION, INC.",39.00891,-76.68438
RED OM,39.01849,-77.217523
CASA DE ESPERANZA SHELTER FOR BATTERED WOMEN & RAPE CRISIS,39.020133,-121.681345
NORTHERN KENTUCKY TECHNICAL RESCUE TEAM INC,39.023078,-84.610062
NORTHERN KENTUCKY HARVEST INC,39.023153,-84.45035
HOOK & LADDER FOUNDATION INC,39.031353,-77.174117
HOMELAND SECURITY POLICY INSTITUTE GROUP INC,39.03316,-77.362801
MID-COUNTY UNITED MINISTRIES INC,39.038368,-77.05166
HOSE2HABITAT INC,39.043638,-77.117357
MAYAN HAKESEF FOUNDATION INCORPORATED,39.045024,-77.028161
MIDWAY VFD,39.046486,-80.674599
Gilda's Club Kansas City,39.0491,-94.587381
ROOSEVELT MISSION INC,39.053584,-85.742733
LIFEHOUSE CHILD ADVOCACY CENTER,39.055776,-95.671919
HealtheVR LLC,39.056471,-77.496705
Adventist Development And Relief Agen,39.061148,-76.967167
MITCHS MISSION,39.06686,-84.375114
INFILTRATE INC,39.077802,-84.489488
SAM RELIEF INC,39.07883,-76.972809
LOUDOUN HUNGER RELIEF,39.083029,-77.555221
HALO MINISTRIES,39.085309,-77.645224
ALERT FIRST AID SERVICE,39.087273,-104.748222
WATER RESCUE INC,39.09033,-84.851965
WILLIAM J JERNICK MEMORIAL FUND,39.098448,-76.861012
TROOPS FIRST FOUNDATION INCORPORATED,39.107929,-76.85138
MANNA OUTREACH INC,39.108758,-84.570955
ST. FRANCIS ST. JOSEPH CATHOLIC WORKE,39.112285,-84.514353
PAUPERISM PROJECT INC,39.113383,-77.053165
Laws Youth & Childrens Services,39.114364,-77.562818
WUMCO HELP INC,39.123705,-77.403211
GAITHERSBURG HELP INC,39.127214,-77.208396
CBEM LLC,39.128889,-123.199264
CRISIS NURSEY OF EFFINGHAM CO,39.130912,-88.544238
TWIN RIVERS CRISIS CENTER,39.132196,-121.623639
OPERATION RESPOND INSTITUTE INC,39.140113,-76.939748
GRASSROOTS CRISIS INTERVENTION CENTER,39.142753,-76.810611
A Women's Friend Pregnancy Resource C,39.143025,-121.620528
LIGAYA INCORPORATED,39.144148,-77.219684
FREDERICK LADIES RELIEF SOCIETY INC,39.148733,-76.612355
PURCELLVILLE VOLUNTEER FIREFIGHTER FOUNDATION INC,39.152187,-77.702576
MANCHESTER TOWNSHIP VOLUNTEER FIRE & RESCUE INC,39.152258,-85.012192
RED WAGON,39.153987,-77.970859
OLNEY HELP,39.15522,-77.066745
TERRACE PARK VOLUNTEER FIREASSOCIATION INCORPORATED,39.163923,-84.309465
Concern Hotline,39.167603,-78.168643
AUDRAIN COUNTY CRISIS INTERVENTION SERVICES,39.173139,-91.882618
HOUSE OF HOPE COMMUNITY OUTREACH CENTER,39.186488,-93.88607
LIFEGUARD INC,39.187415,-77.207136
RESPONSE HELP FOR VICTIMS,39.1892,-106.838674
J G H MEMORIAL FUND INC,39.198049,-84.630739
KIDS SUPPORT NETWORK INC,39.201335,-76.667849
KINGDOM QUEENS MINISTRIES,39.206252,-84.457329
"MINERAL WELLS VFD, INC.",39.207124,-81.536267
Sans Souci,39.211601,-85.908379
NATIONAL FIRE SPRINKLER INDUSTRY PROMOTION FUND,39.218131,-76.671568
TEACHERS WAREHOUSE INC,39.230326,-86.469187
STORYBOOK SKIES INC,39.233456,-77.244207
PROJECT HERO INC,39.23715,-86.627671
KARE CRISIS NURSERY INC.,39.242629,-121.044057
GODS HOUSE MINISTRIES RANCH,39.243265,-86.634367
ADVOCATES OF LAKE COUNTY,39.254876,-106.286607
SPRINGDALE OFFERING SUPPORT,39.28909,-84.48478
WILSON PARROT FOUNDATION INC,39.29293,-77.204301
BALTIMORE CRISIS RESPONSE INC,39.2991,-76.611779
RUNAWAY SHOVEL,39.299451,-106.928097
OWEN VALLEY VOLUNTEER FIREFIGHTERS INC,39.313258,-86.756423
THERE I STOOD - HAITI INC,39.314393,-76.703173
TSUNAMI FOUNDATION INC,39.315467,-76.747212
TRUSTEES OF PURDUE UNIVERSITY,39.329453,-85.518375
SOUTHERN OHIO SURVIVORS,39.332317,-82.981943
MARYLAND NATIONAL GUARD FOUNDATION INC,39.33428,-76.43161
CHRISTOPHER CONTRACTING INC,39.337221,-94.387923
BALTIMORE CRISIS RESPONSE HOTLINE,39.356393,-76.588689
"BLUE ROCK ENTERPRISES, LLC",39.36244,-104.859959
FORENSIC AND MENTAL HEALTH,39.364527,-84.546199
OCY INC,39.364813,-76.745432
SAFE RIDE FOUNDATION,39.413789,-77.407921
LORDS LOCKER,39.41616,-86.15082
KIWANIS INTERNATIONAL INC,39.41961,-77.421981
Frederick County Crisis Pregnancy Cen,39.423379,-77.409487
LIGHT HOUSE MISSION INC,39.433602,-87.410094
PROTECT THE PRECIOUS INC,39.442654,-87.379553
Crisis Pregnancy Center of the Wabash,39.466633,-87.41093
DOMESTIC VIOLENCE INTERVENTION,39.472833,-118.778416
GREAT BASIN COUNSELING,39.474925,-119.768286
SINCLAIR RELIEF FUND-INC,39.476826,-76.65379
HELPING FRIENDS FOUNDATION,39.530939,-76.645804
OPERATION OUTREACH,39.535709,-83.39404
L-A FIRE & RESCUE,39.538823,-81.47884
CRISIS CALL CENTER,39.54231,-119.816374
loving arms,39.554178,-89.293628
MARYLAND FIRE-RESCUE SERVICES,39.580861,-76.195244
WILLIAM M SINGERLY STEAM FIRE,39.593612,-75.947332
SHEPHERDS STAFF INC,39.606981,-77.029403
GREENWOOD FIRE FOUNDATION INC,39.613637,-86.104111
GERMANTOWN RESCUE SQUAD INC,39.622073,-84.368443
SOUTH WESTERN OHIO SEARCH & RESCUE,39.622982,-84.164859
FRATERNAL ORDER OF FIREMEN WILMINGTON RETIRED FIREFIGHTERS,39.628942,-75.681889
SERVICE LEAGUE OF MORGANTOWN,39.629796,-79.95735
WILEYVILLE VFD INC,39.63112,-80.673518
Hope Crisis Pregnancy Center of Conne,39.642285,-85.138944
Mountain Area Alternatives Crisis Pre,39.648935,-105.342405
"Action Counseling, LLC",39.653823,-104.814172
NICANOR INC,39.677419,-76.070929
FIREFIGHTER FIVE FOUNDATION,39.683386,-75.751904
"METRO CRISIS SERVICES, INC.",39.691966,-104.94182
KETTERING POLICE FOUNDATION,39.696176,-84.1617
Paula Hammond,39.697162,-104.936734
HANCOCK RESCUE SQUAD INC,39.698992,-78.177143
HOPE ON THE HORIZON,39.703544,-84.117181
AVENUES,39.707342,-91.35858
FRIENDS OF LESOTHO INC,39.711608,-84.16948
LANCASTER FIREFIGHTERS TOYS FOR TOTS,39.714308,-82.569096
PALACE CONSTRUCTION COMPANY INC,39.715732,-104.996684
WOMEN & CHILDREN RESOURCE CENTER,39.717577,-111.837001
National Coalition Against Domestic V,39.725478,-104.983619
WHY NOT TODAY INC,39.732304,-86.765125
Fire water inc,39.743518,-89.71382
TOUCHING MOMENTS,39.749531,-84.21776
THE GREGORY WEINER FOUNDATION,39.755565,-76.672192
NEW FREEPORT VOLUNTEER RELIEF FIRE,39.759605,-80.42611
TOBY TIRE SAFETY & ILLINOIS NOT FOR PROFIT ORGANIZATION,39.763647,-89.730235
SHELTER FOR ABUSED WOMEN-YWCA,39.768559,-94.851085
"INDYCOG, INC.",39.76857,-86.153814
JACOBS LADDER,39.77485,-84.674889
FIRE POLICE OF PENN TOWNSHIP,39.780604,-76.967481
ROMANS INC,39.782091,-84.172988
WESTERN OHIO PERSONAL SAFETY- FIREARM TRAINING GROUP,39.787979,-84.014007
"LDN & Associates, Inc.",39.792198,-105.144839
FRIEND-IN-DEED,39.800698,-89.648801
Life Choices Care Center,39.802568,-85.770085
KASEY PROGRAM INC,39.807848,-86.063472
HOPE,39.811614,-76.618216
AMERICAN RED CROSS,39.827173,-88.94993
TREYSTA LLC,39.832433,-77.220869
HELT FIRE & RESCUE INC,39.838952,-87.471163
J L FOX INC,39.841168,-86.122577
CAMPBELL DKI,39.84415,-82.780068
NORTHMONT FRIENDS IN SERVICE FOR HUMANITY INC,39.877005,-84.331945
Operation Warm,39.879882,-75.54936
LIFEBRIDGEOHIO,39.883989,-82.055265
ONE OF R OWN,39.890245,-82.887285
LIDS FOUNDATION,39.891736,-86.267768
VIOLET TOWNSHIP FIREFIGHTERS MEMORIAL FOUNDATION,39.90864,-82.751373
Stephanie Kelly,39.90947,-86.085285
Pregnancy Resource Clinic of Clark Co,39.912791,-83.809481
UNTOURS FOUNDATION INC,39.918804,-75.399118
GLOBAL PARTNER INTERNATIONAL INC,39.920465,-75.283316
NEW SALEM NEIGHBORHOOD WATCH,39.927508,-79.834564
S & J INDUSTRIES WORLD OUTREACH,39.935201,-77.657452
PLUMAS CRISIS INTERVENTION AND RESOUR,39.936395,-120.949446
REISA FOUNDATION INC,39.938873,-86.156437
SERVICES EMPOWERING RIGHTS-VIC,39.940668,-75.118431
NEW PATH INC,39.941967,-84.16626
SHARE THE SPIRIT FOUNDATION INC,39.944739,-89.616901
POLICE & FIRE RETIREES OF OHIO INC,39.94613,-82.79545
OPEN ORGANISATION OF LOCKPICKERS,39.947799,-75.219417
QUESTERS INC,39.948146,-75.160033
PHILADELPHIA INFRAGARD,39.952907,-75.149926
RIESENTOTER FOUNDATION,39.95363,-75.16942
JUSTICERAIN INC,39.957443,-75.611494
CONTACT OF BURLINGTON COUNTY,39.962714,-74.950995
American Red Cross,39.965047,-82.973959
SPRINGFIELD OHIO RETIRED FIREFIGHTERS,39.965545,-83.791809
LAKE MEADE FIRE & RESCUE INC FIREMENS RELIEF FUND,39.973532,-77.037554
KIND HUMAN FOUNDATION,39.985865,-75.255792
SOMERSET TACTICAL SEARCH TEAM INC,39.990045,-79.08745
NNEMAP INC,39.993837,-82.98831
LAU SOCIAL INDUSTRY INC,39.995153,-85.949259
RUN TO HONOR,39.998811,-75.30793
CPR-AED Public Awareness & Training N,40.001272,-75.22877
SUPPORT CENTER FOR CHILD ADVOCATES,40.001811,-75.11787
SILVERTON FIRST AID SQUAD,40.011532,-74.13856
GEORGIA PACIFIC CORP,40.017266,-75.215501
KINGMAN VOLUNTEER FIREFIGHTERS INC,40.017364,-87.256877
"Laurel Highlands Restoration, LLC",40.017395,-79.595696
CRISIS RESPONSE CENTER,40.031877,-75.169343
WINGS FOR SUCCESS,40.032329,-75.556038
WATER STREET MINISTRIES,40.034043,-76.307275
PROJECT HELP INC,40.042452,-86.48238
MIDWEST K9 SEARCH UNIT INC,40.053011,-83.012663
FRIENDS OF SPRINGTON MANOR,40.072306,-75.776577
PARENTGRIEF INC,40.074074,-82.917457
BLUE SKY BRIDGE,40.079558,-105.190309
MIRACLE OF LIFE SUPPORT GROUP INC,40.082369,-80.892959
SERVANTS UNITE INC,40.086066,-82.918929
FRIENDS FOR FRIENDS,40.088429,-75.301986
WAGONS HO HO HO,40.097371,-82.949627
PARTNERS IN OUTREACH,40.103858,-75.639994
SPECIAL RAMP SERVICES CORP,40.105628,-85.642673
Jackson Township First Aid Squad Inc.,40.110319,-74.341002
MIDWEST MEN OF INTEGRITY INC,40.11172,-85.67707
SANDY JOHNSON FOUNDATION MAKING OUR ROADS SAFER,40.119857,-82.980849
NARENJ TREE FOUNDATION,40.13018,-75.331629
HOPE CRISIS CENTER,40.135392,-97.178717
LIVING ALTERNATIVES-PREGNANCY RESOURC,40.141447,-88.237321
RELIEF FOUNDATION INC,40.144913,-75.266301
HELP MINISTRIES INC,40.149972,-87.608279
NORTH FRANKLIN TOWNSHIP VOLUNTEER,40.152564,-80.270939
WASHINGTON CO DISTRICT,40.172415,-80.245709
Fairview Township Emergency Medical S,40.182816,-76.837993
THROUGH THE GATE INC,40.191498,-86.901826
HAMILTON TOWNSHIP VOLUNTEER FIRE INC,40.198558,-85.343895
"LIFELINE PREGNANCY HELP CLINIC, INC.",40.206427,-92.57695
NJ COALITION TO END DOMESTIC VIOLENCE,40.213574,-74.678707
HARAMBEE IN PROGRESS PROJECT INC,40.21419,-74.868324
LOST LIMBS FOUNDATION INC,40.21532,-86.02637
PHOENIX MINISTRIES INC,40.215616,-85.517986
REACT INTERNATIONAL,40.217066,-76.810245
ROSE FUND,40.227092,-74.911923
NJ COALITION FOR BATTERED WOMEN & DOMESTIC VIOLENCE RESOURCE,40.229435,-74.663565
PERRY TOWNSHIP SEARCH & RESCUE INC,40.243487,-81.377342
American Red Cross (provo),40.245122,-111.662429
YARDLEY MAKEFIELD FIRE INC,40.245664,-74.845997
RESIDENTS FOR REGIONAL TRAFFIC SOLUTIONS INC,40.261719,-74.895156
Humanitarian Experience,40.263394,-111.665831
OPEN HANDS MINISTRIES,40.271322,-79.251145
NEIGHBORHOOD OUTREACH FOUNDATION,40.296778,-74.968391
HELPLINE OF DELAWARE & MORROW COUNTIE,40.29937,-83.069782
SHARING THE JOURNEY INTERNATIONAL,40.31011,-75.12989
MHT-USA,40.315419,-76.02374
PARVEE FOUNDATION,40.319469,-75.171477
TOWNSHIP OF SPRING FIREFIGHTERS INC,40.321741,-75.995091
MICHIGAN TWP VOLUNTEER FIREMEN INC,40.32643,-86.39278
OPERATION LIFESAVER OF PENNSYLVANIA INC,40.329142,-76.87467
TEAM ONE27,40.33009,-76.0805
PAWARN,40.334497,-76.939398
"KEYSTONE WATER RESCUE, INC.",40.337464,-75.635197
TYLERS RIDE,40.337712,-75.618532
NEMAHA RESCUE TEAM,40.339435,-95.676576
OSGOOD VOLUNTEER FIREMEN,40.340616,-84.496342
DOMESTIC VIOLENCE CENTER,40.346572,-94.85893
UMBB FOUNDATION,40.358526,-74.976541
UNIONPORT VOLUNTEER FIRE & RESCUE INC,40.365347,-80.849335
MLAC INC,40.368819,-80.022399
SHEFFIELD TOWNSHIP VOLUNTEER FIREFIGHTERS INC,40.3742,-86.7689
"Utah Disaster Restoration Services, L",40.390947,-111.811919
DRUG HOT LINE,40.407507,-74.233788
"LAFAYETTE URBAN MINISTRY, INC.",40.417778,-86.889633
CENTER FOR VICTIMS OF VIOLENCE & CRIME,40.421058,-79.95814
SPIRIT OF LIFE MISSION,40.421464,-75.52162
FOOT WASHERS INC,40.426559,-81.67444
KARLA J NEASE FOUNDATION,40.427048,-79.265699
RICHARD H HOSEFELD MEMORIAL FUND,40.434436,-80.024817
ROUGH TERRAIN SUPPORT UNIT,40.448079,-79.554377
MONTOUR VALLEY FIREMENS RELIEF FUND,40.451561,-80.246754
LIGHT OF LIFE MINISTRIES INC,40.451642,-80.017011
SPEAK THE WORD MINISTRY INTERNATIONAL,40.452661,-79.877779
WALY WARMTH,40.455417,-78.395947
LANXESS FOUNDATION INC,40.456649,-80.196525
KOKOMO RESCUE MISSION,40.469625,-86.11894
FRIENDS SERVING FRIENDS,40.47116,-83.89272
SHOEMAKERSVILLE FIREMEN RELIEF,40.495462,-75.966319
PREVENTION PALS CORPORATION,40.502076,-76.035711
"YAMPA VALLEY CRISIS PREGNANCY CENTER,",40.514949,-107.54866
HUNTINGDON REGIONAL FIRE & RESCUE,40.515371,-77.975879
WEISER WILDLAND FIREFIGHTERS INC,40.564162,-76.326766
GODS STOREHOUSE INC,40.567762,-84.194954
CONTACT CARE-LINE,40.569699,-83.130454
LOVE LINES,40.574006,-79.761683
SERVANT PARTNERS,40.575477,-81.907859
UNITED FIRE & RESCUE SERVICE,40.597926,-77.57633
UPLIFT THE KIDS,40.601416,-75.493938
CHRYSALIS,40.624649,-111.896684
Pregnancy Center of Schuylkill County,40.630306,-76.171925
LIVERPOOL TOWNSHIP VOLUNTEER FIREDEPARTMENT-WEST STATION,40.646654,-80.597136
Emergency Support Services Inc,40.649181,-111.835948
HEGINS VALLEY FIRE RESCUE,40.65148,-76.49774
TEAM ORWIGSBURG,40.653928,-76.102524
WILMOT FIRE & RESCUE INC,40.657981,-81.638348
NEBRASKA FIREFIGHTERS FOUNDATIONS,40.668904,-99.045171
Saint John's Episcopal Church,40.674112,-73.757801
"HIGHWAY SAFETY NETWORK, INC",40.683461,-76.198273
PENNSYLVANIA WATER RESCUE,40.695204,-75.228287
"Shasta Women's Refuge, Inc.",40.704337,-122.387808
FRIENDS HELPING FRIENDS OF WESTERN PENNSYLVANIA,40.709713,-80.104597
Stop Hunger Now Inc,40.714891,-111.906426
Intermountain Specialized Abuse Treat,40.723065,-111.935743
Rape Recovery Center,40.726351,-111.853616
HOPELINE,40.72754,-84.104879
AFFINITY INSTITUTE FOR INNOVATIVE LIV,40.730959,-89.589167
HELPLINE EMERGENCY SERVICES,40.736598,-82.527349
"HEARTBEAT OF LIMA, INC.",40.736824,-84.162991
Globus Relief,40.740068,-111.971946
RESTORATION SPECIALISTS,40.748874,-73.986029
INTERNATIONAL CRISIS GROUP,40.75233,-73.973863
NEW YORK DISASTER INTERFAITH SERVICES,40.754389,-73.981208
American National Red Cross,40.758993,-111.879316
SIDNEY VOLUNTEER FIRE & RESCUE,40.77152,-95.626355
Disaster Cleanup Services Inc.,40.78312,-73.121552
MINDIES MISSION,40.788528,-77.04023
DOMESTIC VIOLENCE SHELTER INC,40.791707,-82.509404
NORTH COAST RAPE CRISIS TEAM,40.79637,-124.155775
PROJECT KARE,40.79703,-81.371993
East Harlem Neighborhood Based Allian,40.798329,-73.932629
HESYCHIA HOUSE,40.798839,-85.822209
NATURES BLEND WOOD PROD INC,40.800326,-79.316416
PROTECT NEBRASKA KIDS FOUNDATION,40.807742,-96.703602
HOPE FUND OF PENNS VALLEY,40.807973,-77.703942
"NJ 211 PARTNERSHIP, A NEW JERSEY NOT",40.833931,-74.448127
RIDE TO PROVIDE INC,40.834604,-85.38617
TRAFFIC SAFETY PLUS,40.842926,-96.62506
SARCOR,40.850783,-91.229873
PREGNANCY LIFE CENTER,40.871166,-84.580897
IN JERRYS FOOTSTEPS,40.875891,-81.402336
Hope Pregnancy Center of Livingston C,40.879517,-88.628469
The Relationship Center of NE Ohio LL,40.883635,-81.479885
OSSIAN VOLUNTEER FIREMEN INC,40.884212,-85.167333
WEEPING WATER FIRE & RESCUE,40.884503,-96.146512
OHIO VOAD,40.888477,-81.783551
WEST PATERSON FIRST AID SQUAD-SBA Sma,40.894883,-74.200503
PROGRESSIVE STEPS,40.90706,-74.041638
SAR UNIT INC,40.912307,-95.922404
JACKSON TWP FIREFIGHTERS INC,40.940463,-81.307432
NEW LIMITED RODS OF WESTERN ILLINOIS NFP INC,40.950736,-90.397514
GOOD SAMARITAN MISSION,40.962021,-76.616486
RESCUE INTERNATIONAL,40.97926,-75.14296
