name,latitude,longitude
NEWTON COUNTY COMMON ROAD DISTRICT,36.914611,-94.261182
ECONOMIC DEVELOPMENT AUTHORITY OF FLOYD,36.923801,-80.305541
"SANTA CRUZ, COUNTY OF",36.97814,-122.02218
SEWARD COUNTY,37.042773,-100.92086
CITY OF SANTA CRUZ - PUBLIC WORKS,37.052748,-122.11112
DAVID JONES,37.090328,-121.60155
WASHINGTON COUNTY OF 4H ASST,37.113301,-113.58361
KENTUCKY DIVISION OF DRIVER LICENSING LONDON DRIVE,37.125264,-84.080402
WATER PLANT,37.137928,-88.405905
COUNTY OF CALDWELL,37.140606,-87.865635
LIVINGSTON COUNTY DISPATCH,37.143123,-88.401396
CITY OF SPRINGFIELD PUBLIC WORKS SURVEYING,37.215693,-93.306068
ABANDONED MINE LANDS,37.292881,-83.19055
MERCED COUNTY OFFICE-EDUCATION CAREER,37.297169,-120.48852
Santa Clara,37.333385,-121.88849
US LABOR DEPARTMENT,37.338572,-121.88908
MERCED COUNTY MOSQUITO ABATEMENT,37.338705,-120.52725
US GOVERNMENT,37.340297,-95.251386
AMELIA COUNTY,37.341179,-77.979326
THE COUNTY OF SANTA CLARA,37.350373,-121.90694
MC DOWELL COUNTY PSD BERWIND,37.374527,-81.64163
MERCER COUNTY,37.379876,-81.117475
DARRELL CULLEN,37.39832,-122.19233
BACA COUNTY GOVERNMENT,37.418894,-102.61648
CITY OF PALO ALTO,37.445057,-122.16600
COUNTY OF PIKE COUNTY CLERK,37.47803,-82.518181
PAUL FRIEDRICH/OWNER,37.509902,-121.15361
CRAWFORD COUNTY OF GIRARD,37.512012,-94.864242
MCLEAN COUNTY REGIONAL WATER,37.536102,-87.262098
TIM PALECEK,37.58737,-120.95509
HENRICO COUNTY IT,37.591624,-77.565319
ELIZABETH ROUAN,37.602378,-122.39633
JAIME STEPHAN,37.631286,-122.42654
REGIONAL PARK OFFICE,37.647617,-122.14467
VA DEPARTMENT ACADEMY FOR STAFF DEVELOPMENT,37.648175,-77.822552
ROBERT MARTINEZ,37.667349,-121.75172
JACQUE DELGADILLO,37.674782,-121.75528
CONGRESSWOMAN VICKY HARTZLER,37.679831,-92.654071
FACILITIES MAINTENANCE SECTION,37.68645,-122.13583
SEDGWICK COUNTY ASCS,37.693906,-97.479502
CITY OF LIVERMORE,37.695985,-121.81874
DORA A. RAMIREZ,37.703836,-121.91718
ROD FREITAG,37.70824,-122.11992
ACCOMAC COUNTY,37.71733,-75.675309
CITY OF SAN LEANDRO,37.721084,-122.15980
TED JOHNSTON,37.725604,-121.13079
PERRY COUNTY INDUSTRIAL DEV AUTHORITY,37.726762,-89.879076
SF CITY & COUNTY SECURITY,37.74214,-122.40064
UNITED SENIORS OF OAKLAND,37.748544,-122.18390
"OAKDALE, CITY OF",37.763676,-120.84117
DEPARTMENT OF THE ENVIRONMENT,37.77402,-122.44717
CITY AND COUNTY OF SAN FRANCISCO,37.776005,-122.41919
US GENERAL SERVICES ADMINISTRATION,37.779231,-122.41128
S F CITY & COUNTY TIP LINE,37.77983,-122.46436
LAURIE MURATA,37.78028,-122.41441
ALAMEDA COUNTY OFFICE AC TRANSIT,37.781245,-122.23545
EBONY HORACE,37.78833,-122.39093
FLEET DEVICE MANAGEMENT INC,37.791303,-122.39581
COUNTY OF ALAMEDA,37.793234,-122.26517
PORT OF OAKLAND,37.796589,-122.30544
COUNTY OF ALAMEDA - GSA,37.800727,-122.26529
KENTUCKY DIVISION OF DRIVER LICENSING BARDSTOWN DR,37.805956,-85.45101
BRIAN JOHNSON,37.80897,-122.47496
US NAVY BRAC PMO-W (TI),37.817247,-122.37084
CONTRA COSTA COUNTY,37.85638,-122.0038
JASON QUINONES,37.868845,-121.69880
WOODSON COUNTY CONSERVATION DISTRICT,37.881179,-95.734977
SPENCER COUNTY CASA,37.883322,-87.047091
MARGIE VALDEZ,37.892403,-121.72026
DELTA DIABLO,37.900752,-121.60053
JOE JORGENSEN,37.916623,-122.06373
City of Richmond,37.93716,-122.34376
"SAN JOAQUIN, COUNTY OF",37.950154,-121.26407
ADULT SERVICES PROGRAMS,37.951717,-121.2862
PORT OF STOCKTON,37.954573,-121.32170
POSEY COUNTY YOUTH CENTER,37.961781,-87.868228
STATE OF CA GENERAL SERVICE,37.964332,-121.28738
JEFFERSONVILLE SUB STATION,37.970274,-83.831368
CITY OF CONCORD,37.982371,-122.04546
TOWN OF FAIRFAX CORP YARD,37.985295,-122.59060
CALIFORNIA CONTRA COSTA COUNTY,37.994789,-122.11796
COUNTY OF MARIN,37.998617,-122.53106
KENTUCKY DIVISION OF DRIVER LICENSING LOUISA DRIVE,37.998782,-82.501712
VANDERBURGH COUNTY DETENTION AND CORRECTIONS FACILITY,38.011224,-87.540649
CONTRA COSTA CNTY PW WATERSHED PROG,38.026688,-121.61231
SPENCER COUNTY COURTHOUSE,38.030735,-85.3461
SPENCER COUNTY,38.031087,-85.344395
COUNTY OF SPENCER TREASURER,38.032735,-85.366055
SOMERSET CO BD,38.037943,-75.764129
CRAWFORD COUNTY BOARD,38.065983,-91.40464
AUGUSTA COUNTY SERVICE AUTHORITY,38.139476,-79.373366
MARIES PROSECUTING ATTORNEY,38.185551,-91.947291
SCOTT COUNTY SCHOOLS CAFETERIA,38.193837,-84.555979
CITY OF SHIVELY,38.195108,-85.809422
DISTRICT SUPPORT SERVICE,38.203295,-84.877031
KENTUCKY DIVISION OF DRIVER LICENSING PARIS DRIVER,38.2126,-84.249481
FACILITIES OPERATIONS,38.248014,-122.03918
DEBBIE BARNGRAFF,38.251306,-122.04048
JENNIFER CANNELL,38.251331,-121.29981
D2 TRAILER SALES & SERVICE INC,38.275553,-121.30570
NAPY CNTY FLOOD CONTROL & WATER DST,38.298247,-122.28516
DORS,38.302951,-76.629338
KAREN CARNEY,38.306005,-121.42249
WILLIAMSON CO,38.318025,-88.901241
NAPA COUNTY CHILDREN & FAMILY,38.323495,-122.28955
CRAIG SCOTT,38.323517,-122.70793
LICENSE OFFICE SERVICES LLC,38.36909,-90.386592
JPM&M INC,38.377411,-121.44442
CITY OF JASPER,38.391903,-86.930492
RECLAMATION DISTRICT 800,38.39962,-121.37672
WESTERN REGIONAL DAY REPORT CENTER,38.417818,-82.442258
SONOMA COUNTY WASTE MANAGEMENT AGEN,38.418401,-122.55059
SCOTT COUNTY-DEWEY THE BKWRM,38.479795,-100.90785
MONTROSE COUNTY 7TH JUDICIAL,38.487168,-107.89107
GREENUP COUNTY CLERK FLATWOODS,38.514502,-82.724024
CARE & SHARE MINERAL COUNTY,38.52557,-118.62738
UNIVERSITY OF MISSOURI EXTENSION CENTER,38.537534,-92.188619
BOARD OF COMMISSIONERS,38.538068,-106.93232
CALTRANS HQ SHOP,38.55599,-121.43528
SHARNEEL KUMAR,38.565962,-121.51533
CALIFORNIA DEPARTMENT OF DEVELOPMENTAL SERVICES,38.56678,-121.46996
PAOLI WORK ONE EXPRESS,38.57145,-86.472262
NICHOLAS ROSSI,38.574856,-121.49947
GILSON GOVERNMENT STRATEGIES,38.577851,-121.49214
STATE OF CALIFORNIA,38.579616,-121.49497
BARBARA BRENNER,38.579666,-121.49654
CO. OF SAC DEPT OF GENERAL SERVICES,38.583929,-121.49560
DES PERES PUBLIC WORKS,38.59699,-90.452877
CITY OF SACRAMENTO,38.599108,-121.49702
CHARLES COUNTY BD OF ED,38.606959,-76.96387
CAPITAL CITY DEVELOPMENT LLC,38.618181,-121.42237
COFFEY COUNTY REPUBLICAN,38.630778,-95.836981
US GOVT,38.635944,-90.216431
EMPLOYMENT & TRAINING OFFICE,38.646303,-83.760866
NAVAL RESEARCH LAB,38.658866,-76.533973
13TH&LONDON LLC,38.661538,-90.318636
PRINCE WILLIAM COUNTY,38.668022,-77.34517
WELLSTON HOUSING AUTHORITY,38.677334,-90.28537
METRO STL SEWER DIST,38.678702,-90.193112
ELECTION DEPARTMENT,38.692103,-75.386537
VEVAY-SWITZERLAND COUNTY FOUNDATION,38.696873,-85.195436
DENTON CAROLINA CORPORATION,38.735189,-75.234498
EL DORADO IRRIGATION DISTRICT,38.735854,-120.78757
RICHFIELD CITY,38.737294,-112.09547
SCIOTO COUNTY,38.752376,-82.93675
INFORMATION TECHNOLOGY SERVICE,38.763018,-112.10172
KNOT TECHNOLOGIES,38.80262,-76.5369
CONGRESSMAN BLAINE LUETKEMEYER,38.811946,-90.854177
MADISON COUNTY CHILD SUPPORT,38.812982,-89.957727
CAPITOL CITY DEVELOPMENT LLC,38.812988,-77.077016
P S NET,38.814211,-77.042416
EL DORADO COUNTY-ENVIRO MNGMNT,38.849982,-120.85966
INFORMATION RESOURCES MANAGEMENT COLLEGE,38.866745,-77.016556
DEPARTMENT OF REVENUE,38.866812,-104.79398
NORTHERN VIRGINIA SMALL BUSINESS,38.867389,-77.233767
COLORADO CIVIL RIGHTS DIVISION,38.873715,-104.80849
U S GOVT,38.880331,-76.984684
Bureau of the Fiscal Service,38.884742,-77.032425
INSTITUTE FOR HUMANE STUDIES,38.885202,-77.100212
OLYMPUS BUILDING SERVICES,38.886781,-77.02997
Office of Fossil Energy,38.886999,-77.025371
ARLINGTON CTY GOVT,38.891826,-77.127974
LUTZ JOHN,38.892906,-76.996822
US CENSUS BUREAU,38.893311,-77.014647
EMPLOYMENT HOURS AND EARNINGS,38.893335,-77.014398
US ATTORNEY GENERAL,38.893654,-77.02505
US NATIONAL CENTRAL BUREAU OF INTERPOL,38.895819,-77.020521
THE UNITED STATES ATTORNEY'S OFFICE DISTRICT OF COLUMBIA,38.896852,-77.015641
US GENERAL ACCOUNTING OFFICE,38.897123,-77.04257
NATIONAL CRIMINAL JUSTICE ASSOCIATION,38.899197,-77.022209
ADVOCACY GROUP,38.900505,-77.031122
SUMITOMO CORPORATION OF AMERICA,38.900969,-77.03798
STATE DEPARTMENT,38.904417,-77.04296
US NATIONAL COMMISSION ON LIBRARIES & INFORMATION SCIENCE,38.905338,-77.04224
FEDERAL RESEARCH SERVICE,38.906695,-77.064015
PARTNERSHIP FOR PREVENTION,38.907002,-77.007696
DC GOVT,38.909451,-77.006923
EMBASSY OF BOTSWANA,38.910821,-77.041939
"CBRE, INC.",38.914115,-77.07869
PRICE GEORGE COUNTY GOVERNMENT CENTER,38.914502,-76.846916
DOUGLAS COUNTY,38.942009,-95.226948
KENTUCKY DIVISION OF DRIVER LICENSING INDEPENDENCE,38.943106,-84.543603
INCEPTRE CORPORATION,38.943173,-77.321527
NOAA,38.97152,-76.483661
HONORABLE MARY BECK BRISCOE,38.97164,-95.236156
SCOTT CRAWFORD,38.978104,-122.83704
GOVERNMENT ADVISORY PARTNERS LLC,38.982579,-77.020241
USCGC IBIS,39,-74.81667
"TRIBALCO, LLC",39.00452,-77.1046
CITY OF N WILDWOOD FIRE AND HOUSING,39.006109,-74.796334
LOUDOUN COUNTY SANITATION AUTHORITY,39.011667,-77.530953
LUDWIN CHILIN,39.029735,-77.136961
MCFRS ADMIN,39.030038,-77.076232
NATIONAL INSTITUTES OF HEALTH OFFICE OF SCIENCE POLICY,39.030794,-77.135129
FOOD & DRUG ADMINISTRATION - SILVER SPRING,39.035724,-76.976565
FOREST CITY-WASHINGTON REGIONAL OFFICE,39.046034,-77.114082
ANIMAL HEALTH DEPARTMENT,39.050471,-95.67525
KENTON COUNTY HEALTH CENTER,39.066873,-84.505676
KANSAS SURPLUS PROPERTY,39.06755,-95.710153
CLAIRE'S STORES CANADA CORP,39.072167,-84.355547
QUALITY SERVICES INTERNATIONAL LLC,39.079352,-96.775189
QUEEN ANNES COUNTY CIVIL DFNS,39.084003,-76.091375
MONTGOMERY COUNTY EMPLOYEES,39.084282,-77.151206
MICHELLE J WHITE,39.108704,-120.96405
WYANDOTTE COUNTY KANSAS CITY ELECTION OFFIC,39.116695,-94.632111
MARYLAND-NATIONAL CAPITAL PARK AND PLANNING COMMISSION-MONTG,39.125762,-77.071787
LOGAN COUNTY EMS,39.127463,-100.86191
U S GOVT FBI,39.133189,-94.510507
CONGRESSMAN JARED HUFFMAN,39.148941,-123.20886
TRANSQUEST FEDERAL SYSTEMS,39.15196,-76.902558
CORNELL TECHNICAL SERVICES,39.178679,-76.84846
PROSECUTING ATTORNEY,39.180583,-86.226228
CAT LADY OF FREDERICK COUNTY,39.183893,-77.269415
JOEL CORIA,39.202862,-120.79942
IHSS PUBLIC AUTHORITY,39.207074,-121.99950
ODOT DISTRICT TEN,39.209326,-82.482049
HONORABLE DAVID W HAUGH,39.209757,-81.052245
HOWARD COUNTY,39.213671,-76.72892
ZONTA CLUB OF HOWARD COUNTY,39.216052,-76.845138
EPITAXIAL TECHNOLOGIES,39.232568,-76.81934
BC GOVT,39.241879,-76.641394
CITY OF LOVELAND-SYMMES,39.270211,-84.284648
USDA APHIS CHRISTINE,39.276258,-77.534633
CARLINVILLE OFFICE,39.283887,-89.881778
MIEMSS,39.286002,-76.624822
ACCOUNTANCY BOARD,39.295822,-76.613066
MICHAEL KELLEY,39.304733,-123.80719
ATLANTIC COUNTY,39.308993,-74.770622
GREENSBURG DECATUR COUNTY CHAMBER OF COMMERCE,39.33781,-85.488752
FEMA,39.355853,-77.423025
BUTLER COUNTY HEADSTART,39.36097,-84.421658
MAYOR&CITY COUNCIL,39.367753,-76.560251
HONEYGO RECLAMATION,39.382351,-76.443933
GOVERNMENT MARKETING WORLDWIDE LLC,39.387538,-76.669037
HONORABLE DAVID NIEHAUS,39.397587,-84.541102
BUTLER COUNTY ECONOMIC DEVELOPMENT,39.399001,-84.559942
Baltimore County Office Of Human Resources,39.402651,-76.609272
SHELBY COUNTY HEALTH DEPARTMENT,39.404064,-88.813052
AKIMEKA TECHNOLOGIES,39.418674,-77.38027
VIGO COUNTY OF: SOIL & WATER CONSERVATION DISTRICT,39.426428,-87.423025
OHIO DEPARTMENT OF TRANSPORTATION,39.442938,-81.453584
CLINTON COUNTY PORT AUTHORITY,39.444985,-83.824424
FREDERICK COUNTY SHEEP,39.45534,-77.367642
SPRING CITY CORP,39.467083,-111.46609
MARION COUNTY YOUTH REPORTING CENTER,39.477658,-80.167352
CLAY COUNTY ABSTRACTOR,39.52365,-87.12502
COUNTY OF CARROLL,39.538353,-76.993763
FOOTHILLS PARK RECREATION DISTRICT,39.544307,-105.15307
SIERRA COUNTY DEPT OF PUBLIC,39.54583,-120.88453
CHRISTIAN COUNTY OF N CHENEY,39.559268,-89.306872
SALEM COUNTY NARCOTICS TIP LINE,39.573086,-75.46698
WASHOE COUNTY PUBLIC SAFETY,39.580823,-119.81118
ARAPAHOE COUNTY GOVERNMENT PLANNING & ZONING,39.59094,-104.85628
BURLINGTON COUNTY MOSQUITO,39.595625,-74.436418
LAKE MANAGEMENT OFFICE,39.624018,-91.762318
MORGAN COUNTY WEST VIRGINIA,39.626967,-78.227242
EAGLE COUNTY GOVERNMENT,39.635337,-106.52748
NORTHERN STAR INSURANCE LLC,39.64626,-86.836456
STATE MOTOR POOL,39.653859,-74.798149
STAFFORD TOWNSHIP DPW,39.683386,-74.233657
US CIVIL RIGHTS COMMISSION,39.685927,-104.98753
US GOVERNMENT PUBLISHING OFFICE DENVER REGIONAL OFFICE,39.704593,-105.13928
NATIONAL ARCHIVES & RECORDS CENTER,39.707241,-84.214298
GOVERNMENT ACCOUNTABILITY OFFICE,39.73595,-104.99482
COST CENTER #GGCMRA - REX ROCKY MOUNTAIN,39.739154,-104.98470
DENVER CITY & COUNTY PUBLIC WORKS,39.740486,-104.99027
COLORADO STATE MOTOR POOL,39.740505,-104.98520
CLINTON CO MO,39.743195,-93.9981
GSA,39.748793,-104.98838
ILLINOIS STATE ARCHIVES,39.749457,-89.606017
SOUTHERN VIEW PUBLIC WORKS,39.753584,-89.649423
APPIAN ADVISORS,39.767397,-86.161422
INDIANA MANAGEMENT PRFMCE HUB,39.768632,-86.162636
JEFF SCHENERLEIN,39.776417,-81.102992
JEWELL COUNTY TDD MACHINE,39.788407,-98.210347
YOUTH LAW TEAM,39.79089,-86.158059
MONTGOMERY COUNTY CHILDREN,39.796197,-84.216213
STATE OF ILLINOIS CIVIL SERVICE COMMISSION,39.800415,-89.647824
ROBERT PERREAULT,39.802164,-120.49827
FLEET MANAGEMENT,39.810661,-104.97405
HONORABLE FITZGERALD,39.829821,-105.27039
PALLET FARM,39.834218,-89.649652
HONORABLE MATTHEW SEAVEY,39.837344,-75.798826
ADAMS COUNTY CORONER,39.858575,-77.158635
HONORABLE LAURENCE J MC KEON,39.910822,-75.27676
CAMDEN COUNTY ENVIRONMENT CENTER,39.913857,-75.028436
HONORABLE STEPHANIE H KLEIN,39.916165,-75.383799
HONORABLE WARD WILLIAMS,39.918883,-75.390992
HONORABLE KELLY L ROCK,39.919594,-77.589625
CAMDEN COUNTY MUNICIPAL UTILITIES,39.923985,-75.122582
CLARK COUNTY INFORMATION LINE,39.925941,-83.809177
HONORABLE THOMAS J CAPPER,39.926031,-83.808501
ADAMS COUNTY ASCS OFFICE,39.927606,-91.358884
PHILADELPHIA COUNTY ASSISTANCE OFFICE SOUTH DISTRICT,39.935938,-75.166628
ANDREW COUNTY 911 ADDRESSING,39.941648,-94.830343
SHERIFF'S OFFICE,39.950526,-75.164436
801 MARKET STREET,39.951757,-75.154079
HONORABLE THOMAS J RUETER,39.951872,-75.150974
HONORABLE BARBARA H NIXON,39.95647,-76.746295
HONORABLE PHYLLIS R STREITEL,39.960641,-75.605224
R H RESOURCES,39.961697,-83.000781
GOVERNMENT EDGE INC,39.961939,-83.001321
CIVIL RIGHTS,39.962574,-82.999482
CAMDEN COUNTY MUA,39.964649,-75.090157
BURLINGTON COUNTY HIGHWAY DEPARTMENT,39.966749,-74.642451
DEPARTMENT OF DEFENSE,39.977929,-82.912754
HONORABLE DAVID HAMILTON LANG,39.981672,-75.381639
ADAMS COUNTY SHERIFF'S DEPARTMENT,39.993111,-104.79843
HONORABLE JEFFREY VALOCCHI,39.996012,-75.76153
HONORABLE KATHLEEN VALENTINE,40.006366,-75.294207
LICKING COUNTY CERT INC,40.012886,-82.315002
CONNELLSVILLE CHAMBER OF,40.017041,-79.591241
PHOTO DRIVER'S LICENSE CENTER,40.028941,-75.057848
COUNTY ASSISTANCE OFFICE - GLENDALE DISTRICT,40.032876,-75.144661
EAST LAMPETER TWP,40.040298,-76.224716
PENNSYLVANIA COMMONWEALTH CA,40.053971,-79.914609
PHILA CITY & COUNTY,40.055121,-75.062889
DISTRICT COURT 15-2-07,40.059871,-75.655494
POINT PLEASANT BEACH BORO OF,40.086825,-74.046861
CIVIL SERVICE SYSTEM,40.096964,-88.191806
HONORABLE RICHARD T THOMAS,40.111044,-77.038827
SHAPIROARKOOSH,40.115912,-75.342843
MONTGOMERY COUNTY,40.139486,-75.353021
HONORABLE DANIEL BARANOSKI,40.157602,-74.914599
WASHINGTON COUNTY ENHANCED 9 1 1 SERVICES,40.170206,-80.24721
WASHINGTON COUNTY BUILDING GROUNDS,40.170214,-80.247213
LEHIGH COUNTY HISTORICAL SOCIETY,40.186758,-75.007099
HONORABLE DANIEL J FINELLO,40.189852,-75.075304
HONORABLE MICHAEL J BURNS,40.201747,-74.771116
US DOI NATL PARK SVC,40.208143,-75.77259
DEPATMENT OF LABOR,40.22061,-74.774168
TIMCO OF OCEAN COUNTY,40.2373,-74.225487
MORGAN COUNTY,40.262591,-103.84764
OFFICE OF GOVERNMENT AN COMMUNITY AFFAIRS OF UPENN,40.264775,-76.885789
VOLUNTEERS OF AMERICA,40.274362,-76.857974
AUTOMATED TECHNOLOGY MANAGEMENT BUR,40.275694,-76.856964
PA STATE POLICE TRANSP DIVISION,40.277378,-76.863124
COSMETOLOGY BOARD,40.287698,-76.898415
NJ BUILDING AUTHORITY,40.303834,-74.872714
US GOVT USARC 99TH,40.320514,-78.845721
HONORABLE DOUGLAS R WEIMER JR,40.327967,-79.737705
HONORABLE MICHAEL LEONARDZIAK,40.329307,-75.914851
HONORABLE THOMAS M CAPELLO,40.334107,-76.411472
MERCER COUNTY SENIOR CITIZENS,40.342197,-74.582062
NORTH LEBANON TOWNSHIP,40.369589,-76.409737
PRINCETON TOWNSHIP,40.388887,-74.627826
TOOMEY PAT CONGRESSMAN,40.39553,-75.496588
MIDDLESEX COUNTY HIGHWAYS,40.430972,-74.34399
County Office Building,40.437753,-79.995881
CITY COUNTY BUILDING,40.438115,-79.99686
HUD,40.441842,-79.997979
PITTSBURGH FEDERAL EXECUTIVE,40.443419,-79.994616
SHASTA COUNTY,40.454109,-122.30897
TRI-COUNTY MENTAL HEALTH AND SUBSTANCE ABUSE LOCAL AUTHORITY,40.472404,-109.53796
PUTNAM COUNTY CLERK,40.477118,-93.001973
HUNTINGDON COUNTY,40.483521,-78.007442
CAMBRIA COUNTY INDUSTRIAL DEVELOPMENT,40.483802,-78.72521
PENNDOT DISTRICT 11 MAINTENANCE OFFICE,40.48998,-79.883215
HONORABLE TODD KELLY,40.499343,-78.406337
CHASE COUNTY TRANSIT,40.515114,-101.63203
TOWNSHIP OF KILBUCK,40.517092,-80.096933
DPW RARITAN IT,40.517843,-74.835945
SOUTH TIMNATH METROPOLITAN DISTRICT,40.519358,-105.04239
APHIS USDA,40.555984,-105.08818
SOMERSET COUNTY PROSECUTORS OFFICE,40.569481,-74.611261
SOCIAL SECURITY OFFICE,40.575474,-122.37284
NYC ECONOMIC DEVELOPMENT CORP,40.580771,-73.984781
SOUTH PLAINFIELD NJ,40.582201,-74.413497
CAPTAIN LUKE S SCHWARTZ I&I,40.584843,-73.892194
NYC DEP,40.591201,-73.806494
ALLEGHENY COUNTY MAINTENANCE,40.592947,-79.982525
NYC,40.597986,-73.964106
DFTA,40.603747,-74.004164
PA DEPT OF TRANSPORTATION,40.604709,-79.185212
ASMBLYMN OF WILLIAM COLTON,40.605962,-73.985695
HONORABLE BARBARA CLARE,40.613195,-77.570931
MORAN EYE CENTER,40.615916,-111.89004
HONORABLE ROY MANWARING,40.621877,-75.368669
N Y POWER AUTHORITY,40.622459,-74.028749
COMMANDANT USCG,40.624506,-73.268099
MORAN EYE CENTER UNIVERSITY-UTAH,40.634139,-111.80687
NYCDOT,40.641892,-74.076124
FBI - MODEL GARAGE,40.64667,-73.996088
VILLAGE OF FREEPORT,40.648176,-73.58522
NYSDOT REGION 2,40.652953,-74.011242
VILLAGE OF ROCKVILLE CENTRE,40.656005,-73.655761
NYCDEP,40.664425,-73.86076
UTAH DIVISION OF PARKS & RECREATION,40.668068,-111.90829
CYCLE CITY!!!,40.670916,-73.940097
City of Nebraska City,40.676455,-95.86323
TRI-COUNTY GRADING,40.677947,-122.30077
AE GOVERNMENT SOLUTIONS LLC,40.680987,-75.375819
DEPARTMENT OF THE ARMY,40.684575,-73.529424
SALT LAKE COMMUNITY COLLEGE,40.687331,-111.89836
HUDSON COUNTY,40.689802,-74.045281
NORTHAMPTON BOROUGH TAX,40.690622,-75.493715
DEPARTMENT OF THE INTERIOR NATIONAL PARK,40.701309,-74.011817
TOWN OF HEMPSTEAD,40.706477,-73.620999
ASSEMBLYMEMBER YUH-LINE NIOU ASSEMBLY DISTRICT 65,40.708825,-74.00531
CITY OF NY DEPT OF ADMINISTRATION SVCS,40.713291,-74.007253
GSA NORTHEAST & CARIBBEAN REGIONAL OFFICE,40.715709,-74.00438
CITY OF NEW YORK - DGS,40.716071,-74.001168
NYS DEPT TRANSPORTATION,40.716906,-73.949831
NASSAU COUNTY,40.723547,-73.603666
LOREN MOENCH,40.724311,-111.24561
NASSAU COUNTY DEPARTMENT OF PUBLIC WORKS,40.726801,-73.639723
SUFFOLK COUNTY WATER AUTHORITY,40.727136,-73.260649
NEWARK CITY OFFICE,40.729373,-74.175414
PANASONIC CORPORATION OF NORTH AMERICA,40.735642,-74.173988
NEW JERSEY POISON INFO & EDUCATION,40.736101,-74.22509
CITY OF LIMA,40.740496,-84.103885
HEMPSTEAD,40.742694,-73.604586
EMPIRE STATE DEV,40.751049,-73.994726
SPECTRUM PERSONAL COMMUNICATIONS CORP,40.751692,-73.98471
NORTHROP GRUMMAN CORP,40.758225,-73.498436
DEPARTMENT OF PUBLIC WORKS,40.76019,-73.511986
NYSDOT,40.760477,-73.845939
INC VILLAGE OF EAST WILLISTON,40.760759,-73.639403
COUNTY OF NASSAU,40.770039,-73.550078
NYSDOT REGION 11,40.770198,-73.842007
COLUMBIANA COUNTY,40.771909,-80.768185
LORI HACKENBERG,40.791874,-77.044352
STARK COUNTY COMMUNITY ACTION AGENCY,40.792359,-81.380525
77TH REG READINESS COMMAND US ARMY RES,40.79278,-73.776701
ROANOKE ILLINOIS SECRETARY OF STATE FACILITY,40.797001,-89.196985
UPACA 6 SENIOR CENTER,40.801012,-73.940138
COUNCIL DISTRICT,40.806307,-73.917657
CRAWFORD COUNTY CHILDRENS SERVICE,40.810111,-82.973205
SUFFOLK CNTY OFFICES AND INSTITUTIONS,40.819074,-73.2122
NEW YORK STATE DEPARTMENT OF TRANS REGII,40.821864,-73.82029
SUFFOLK COUNTY DPW DESIGN & CONSTR,40.821997,-73.208131
NEWTON COUNTY FAIRGROUNDS,40.823021,-87.462492
SUFFOLK COUNTY DEPT. OF PUBLIC WORKS,40.82923,-72.686702
WAYNE COUNTY CLERK OF COURTS,40.830699,-81.895377
SUSSEX COUNTY EMERGENCY OPERATIONS CENTER,40.840317,-74.596792
DEPT OF DESIGN & CONSTRUCTION,40.840711,-73.935641
CONSTRUCTION OFFICE,40.842838,-97.593333
BUTLER COUNTY CORONER,40.859688,-79.898345
ANNABELLE SHIMKOWIT SEN CT,40.860966,-74.123503
CITY OF GLEN COVE,40.864276,-73.631116
REGIONAL EMERGENCY DISPATCH CENTER,40.86432,-81.485145
HUNTINGTON NY,40.870978,-73.430682
TOWN OF HUNTINGTON,40.873777,-73.419034
COLUMBIANA SOIL & WATER DISTRICT,40.878791,-80.841141
JAY FLEMING,40.880183,-84.580628
LIVINGSTON COUNTY VETERAN ASST,40.881279,-88.63325
BELLEFONTE BORO,40.897823,-77.773188
CITY OF MOUNT VERNON,40.904517,-73.836837
MT VERNON OF ILLINOIS,40.912276,-73.838967
RNR TECHNOLOGIES,40.91608,-81.435828
CITY OF YONKERS,40.930751,-73.885025
MAMARONECK HIGHWAY DEPARTMENT,40.942968,-73.741453
SUFFOLK COUNTY DPW - FAC ENG,40.948398,-72.782196
INCORPORATED VILLAGE OF PORT JEFFERSON,40.948547,-73.067139
DEMOCRATIC COMMITTEE OF BERGEN COUNTY,40.979315,-74.12256
THE BOROUGH OF EAST STROUDSBURG,40.99954,-75.18129
PASQUALE BAVIELLO,41.004642,-73.834206
CLEARFIELD COUNTY 911,41.023704,-78.409656
MICHAELIAN OFFICE BUILDING,41.03056,-73.767676
SUFFOLK COUNTY PARKS DEPT,41.04703,-71.94511
JUDGE O'DONNELL,41.072086,-80.055173
WESTCHESTER COUNTY,41.074995,-73.774235
BERROTERAN GROUP,41.080276,-81.522562
MEDINA COUNTY SOIL & WATER CONSERVATION DISTRICT,41.097325,-81.908643
CAMP VENTURE,41.106725,-74.010134
FLEX+RYDE FITNESS STUDIO,41.125037,-100.75782
US GEOLOGICAL SURVEY,41.135087,-100.76075
NYS THRUWAY,41.137295,-74.105737
SARPY COUNTY COURTHOUSE,41.141588,-96.039236
COUNTY OF ROCKLAND,41.14756,-73.991429
VILLAGE OF OSSINING,41.171905,-73.83984
UP TOWN HUT,41.194856,-74.014567
BROCK APPRAISAL CO INC,41.210882,-96.620142
FOUNDATION MORTGAGE SERVICES LLC,41.215348,-73.091255
TOWN OF CORTLANDT,41.252607,-73.957847
VILLAGE OF FORT EDWARD,41.252819,-73.95993
VILLAGE OF BUCHANAN,41.253155,-73.943019
WYOMING STATE GOVERN GAME & FISH,41.276339,-110.32816
DONNARUMA RC CH_ENGR,41.300486,-74.124934
