a_uuid,website,category,name,latitude,longitude
e28cb5ed-2323-4572-8d47-a9b77c49c262,planters.net,Emergency and other relief services,SCREVEN COUNTY FIRE DEPARTMENT,32.757566,-81.65324
58f1c502-8d5a-4750-9393-113ad85fd9ed,screvenfire.com,Emergency and other relief services,SCREVEN COUNTY FIRE DEPARTMENT,32.757566,-81.65324
2b51028c-3808-4a83-a694-32a514f2dece,screvenfire.com,Emergency and other relief services,SCREVEN COUNTY FIRE DEPARTMENT,32.590492,-81.505339
e28cb5ed-2323-4572-8d47-a9b77c49c262,screvenfire.com,Emergency and other relief services,SCREVEN COUNTY FIRE DEPARTMENT,32.757566,-81.65324
a50629dc-ccfa-48b7-af48-bbcf027bbfe0,dcfof.org,Emergency and other relief services,DENTON COUNTY FRIEND OF THE FAMILY INC,31.372956,-96.003017
930d02ea-f384-48ad-bb4f-eecf6baccfce,dcfof.org,Emergency and other relief services,DENTON COUNTY FRIEND OF THE FAMILY INC,33.16326,-97.073466
07ec81e6-4236-41cb-8f32-640bd8424c4a,valleyopp.com,Emergency and other relief services,"VALLEY OPPORTUNITY COUNCIL, INC.",42.206,-72.608329
eedc6ad4-a9e3-4373-b4c3-babcaae9cffd,cooperlandingchamber.com,Emergency and other relief services,"COOPER LANDING EMERGENCY SERVICES, INC.",60.491478,-149.770159
16411ee5-830f-4cfa-8a34-42b0b50458cb,cooperlandingchamber.com,Emergency and other relief services,"COOPER LANDING EMERGENCY SERVICES, INC.",60.490402,-149.810524
eedc6ad4-a9e3-4373-b4c3-babcaae9cffd,arctic.net,Emergency and other relief services,"COOPER LANDING EMERGENCY SERVICES, INC.",60.491478,-149.770159
16411ee5-830f-4cfa-8a34-42b0b50458cb,arctic.net,Emergency and other relief services,"COOPER LANDING EMERGENCY SERVICES, INC.",60.490402,-149.810524
8d49c906-183f-4a0e-aea6-be62c95a06ea,cornerstonesva.org,Emergency and other relief services,"Cornerstones, Inc.",38.96146,-77.3418
5afbb14f-75a4-43c2-9d1c-497c6378c63a,cornerstonesva.org,Emergency and other relief services,"Cornerstones, Inc.",38.948157,-77.33041
4f505fc9-00c5-4da1-87d2-a1dbbab1b3ee,persesconsultingllc.com,Emergency and other relief services,"Perses Consulting, LLC",38.62641,-77.334804
7d8abdb5-a4f0-4d6f-9822-a01c93926bf6,rutledgeconsulting.net,Emergency and other relief services,RUTLEDGE CONSULTING LLC,35.94883,-78.690791
a172d861-efff-4189-8189-2563b3c2891a,dcg.services,Emergency and other relief services,DRAGONFLY CONTRACTING GROUP LLC,30.155263,-85.771211
af4ce1a9-379f-4bc6-a2d3-dcb3a9505f2e,malonecontracting.com,Emergency and other relief services,"MALONE CONTRACTING, LLC",37.415777,-85.500697
5f6d4f11-e399-4370-9a75-f755f2e12d2a,oasiscontractingservices.com,Emergency and other relief services,OASIS CONTRACTING L.L.C.,30.962445,-88.235627
98564d44-2260-4149-ace7-072730ea60ba,rycorcontracting.com,Emergency and other relief services,RYCOR CONTRACTING LLC,41.726343,-71.120746
e4bc31df-c874-419c-ab3d-cc16712d21c6,rycorcontracting.com,Emergency and other relief services,RYCOR CONTRACTING LLC,41.706074,-71.155088
268347bb-d43d-4bd6-8181-6786668a5391,prideinc.net,Emergency and other relief services,Pride Contracting Inc.,35.748009,-78.145327
bc6e7159-ac4e-4561-9b20-d8f02bd5d29f,businesscontingencygroup.com,Emergency and other relief services,CONTINGENCY MANAGEMENT GROUP LLC,34.164723,-118.525627
aecbdb59-c036-44c7-b6c0-0b4d3044e284,businesscontingencygroup.com,Emergency and other relief services,CONTINGENCY MANAGEMENT GROUP LLC,34.164723,-118.525627
9e782fbf-61ff-4f9a-a675-6f673a3a19a5,peatconsulting.com,Emergency and other relief services,"PEAT CONSULTING, INC.",32.721835,-97.343416
e3abe8bc-5db6-40d9-8350-cd001b085ae1,medprepgroup.com,Emergency and other relief services,MEDPREP CONSULTING GROUP LLC,40.754782,-73.993957
19483da1-8b94-48f7-8d44-1d5ac3a73e5f,goimcfirm.com,Emergency and other relief services,"INTUITIVE MANAGEMENT & CONSULTING FIRM, LLC",29.841623,-90.071181
e90a6583-fd55-4533-aaa9-44ae6147b6bf,getemergencyready.com,Emergency and other relief services,"DECISION POINT CONSULTING, L.L.C.",37.042515,-76.350632
c78a50ab-1834-4c8c-aac6-755f81d001c9,getemergencyready.com,Emergency and other relief services,"DECISION POINT CONSULTING, L.L.C.",37.042515,-76.350632
a1adc328-61df-4dcc-9e7d-86d7109ecd9f,usaforcelogistics.com,Emergency and other relief services,DDR CONSULTING SERVICES LLC,25.708856,-80.46032
019a0697-6d6b-4812-9e6c-ed814d8a9125,elysianconsultingllc.com,Emergency and other relief services,"ELYSIAN CONSULTING, LLC",29.959856,-90.15572
7c9a4b9b-6815-4652-a946-d682f106762c,ldrconsulting.us,Emergency and other relief services,LUCAS DISASTER RECOVERY CONSULTING LLC,29.827584,-98.086628
b0589e9a-67ea-4d86-9f72-4defa9e4a2be,sedcllc.com,Emergency and other relief services,Strategic Educational Consulting LLC,38.887779,-76.984062
b0589e9a-67ea-4d86-9f72-4defa9e4a2be,dc.gov,Emergency and other relief services,Strategic Educational Consulting LLC,38.887779,-76.984062
a1897e7d-055f-47f6-aa7b-18f4c1f35d07,principleco.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",32.488028,-84.982306
e1b86625-a3cd-4e7f-af43-ed62c20f45b3,principleco.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",33.410988,-84.727039
91ca213c-2fe8-4804-9106-10863772cbea,principleco.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",32.981011,-85.030261
a1897e7d-055f-47f6-aa7b-18f4c1f35d07,principlerestoration.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",32.488028,-84.982306
e1b86625-a3cd-4e7f-af43-ed62c20f45b3,principlerestoration.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",33.410988,-84.727039
91ca213c-2fe8-4804-9106-10863772cbea,principlerestoration.com,Emergency and other relief services,"PRINCIPLE CONSTRUCTION WEST GEORGIA, LLC",32.981011,-85.030261
ddd7b82c-74e0-430a-aac3-aa817336d1d7,dci-inc.net,Emergency and other relief services,DIVERSIFIED CONSTRUCTION INTERNATIONAL INC.,38.950584,-121.093356
d267538b-20de-454e-8bfd-ab4f7bde9d69,dci-inc.net,Emergency and other relief services,DIVERSIFIED CONSTRUCTION INTERNATIONAL INC.,33.914187,-116.941247
2458ce18-130d-454b-b12b-dec76a059849,fishnwct.org,Emergency and other relief services,"FISH/FRIENDS IN SERVICE TO HUMANITY OF NORTHWESTERN CONNECTICUT, INC.",41.87484,-73.126763
1b2afb82-8523-42f8-b489-d1fdbd5863b2,fishnwct.org,Emergency and other relief services,"FISH/FRIENDS IN SERVICE TO HUMANITY OF NORTHWESTERN CONNECTICUT, INC.",41.793577,-73.120677
1cb5c83f-1ad8-4ee9-95ac-ada276c98dba,concernusa.org,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",41.588011,-93.611648
c9bbc8fe-a774-4825-9141-47e57ebaee4f,concernusa.org,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750422,-73.996328
e7dd5c74-b761-44f4-8363-39e878cd3ae6,concernusa.org,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
e776161e-23c3-4222-a98b-adf3f27483ca,concernusa.org,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
8de020fe-c4f2-45c3-b77a-e845c7459f15,concernusa.org,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
1cb5c83f-1ad8-4ee9-95ac-ada276c98dba,concern.net,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",41.588011,-93.611648
c9bbc8fe-a774-4825-9141-47e57ebaee4f,concern.net,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750422,-73.996328
e7dd5c74-b761-44f4-8363-39e878cd3ae6,concern.net,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
e776161e-23c3-4222-a98b-adf3f27483ca,concern.net,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
8de020fe-c4f2-45c3-b77a-e845c7459f15,concern.net,Emergency and other relief services,"CONCERN WORLDWIDE (U.S.), INC.",40.750268,-73.976729
62cb3574-8d9d-4b4d-b9d1-2c5f3fd43372,doradosipr.com,Emergency and other relief services,DORADO SERVICES OF PR LIMITED LIABILITY COMPANY,18.375004,-66.000733
2d286889-25d1-4111-9507-ab54221e0a5f,fcsmaine.org,Emergency and other relief services,FREEPORT COMMUNITY SERVICES,43.864477,-70.097543
4c04bd97-0f0a-479d-97cf-6e993ae2a041,fcsmaine.org,Emergency and other relief services,FREEPORT COMMUNITY SERVICES,43.854288,-70.104582
8c32ff30-4e5e-48f2-a1e2-bb0068cf013a,rcsnewbern.com,Emergency and other relief services,RELIGIOUS COMMUNITY SERVICES INC,35.125849,-76.977181
01be8da1-3173-41f4-82c8-af32e4dd0fd7,rcsnewbern.com,Emergency and other relief services,RELIGIOUS COMMUNITY SERVICES INC,35.115056,-77.045321
af695451-2bc9-4839-b26d-5dbd466610b4,communityhealthit.org,Emergency and other relief services,"COMMUNITYHEALTH IT, INC.",28.306726,-80.686159
562bb8f2-d028-444b-9f3c-58f65a1230ec,dhjdisasterrecovery.org,Emergency and other relief services,D.H JACKSON LONG TERM DISASTER RECOVERY COMMITTEE INC,18.342908,-64.9189
07065cfa-bae9-46fa-9f3e-21d0a1fb327b,emergencycomm.com,Emergency and other relief services,"THUNDER COMMUNICATIONS, INC.",28.413638,-81.371842
975f86ba-3182-48e8-9d5d-1d6691179dbd,ourcommunitiesmatter.org,Emergency and other relief services,OUR COMMUNITIES MATTER INC.,40.22196,-74.017614
8363fd35-fe88-4d09-9fb5-1cc87dbc6c73,gogcm.org,Emergency and other relief services,GREAT COMMISSION MINISTRIES INC,32.722214,-97.829763
54b0ae40-eda6-43ee-8ec3-1e718aa9f118,grizzlyservices.net,Emergency and other relief services,GRIZZLY COMMUNICATIONS LIMITED LIABILITY COMPANY,31.180319,-92.704542
1634e7d8-136f-4473-a484-4d20806ac73b,coloradostar.org,Emergency and other relief services,"COLORADOSTAR, INC.",35.582612,-105.621886
0e3e70df-2c28-4dd0-91d2-90f488b3bf4e,coloradostar.org,Emergency and other relief services,"COLORADOSTAR, INC.",40.063973,-108.924999
ccf3f0c4-7147-48c5-b34c-839dfff965de,chugteam.org,Emergency and other relief services,COLLABORATIVE HEALTHCARE URGENCY GROUP,41.995753,-87.868455
e9f09b7e-e3c1-4f92-a53d-971520d304fb,coastlinesolutionsinc.com,Emergency and other relief services,COASTLINE SOLUTIONS INCORPORATED,30.41319,-81.52247
dd0d3d27-9eb7-4d2a-b192-a5157b383ca0,smdynamic.com,Emergency and other relief services,DYNAMIC CLEANING INC.,42.025695,-71.351175
14b54501-83b3-4dec-a159-086ba32dc9fc,cartertechnology.com,Emergency and other relief services,SMRST/PLSKI CNTY SPCL RSPNE TM,37.019659,-84.649824
33ae066d-00c5-48a8-a244-c92323e3f9fa,humboldt.edu,Emergency and other relief services,NORTH COAST STAND DOWN,40.891179,-124.090401
33ae066d-00c5-48a8-a244-c92323e3f9fa,northcoaststanddown.org,Emergency and other relief services,NORTH COAST STAND DOWN,40.891179,-124.090401
a965d80c-211f-4e4b-9bf0-277e972d7493,candjsinks.com,Emergency and other relief services,C & J SINKS,33.573244,-112.245852
006b5278-eb6e-4ab4-9a6a-9bfa72f73234,candjsinks.com,Emergency and other relief services,C & J SINKS,33.557279,-112.249902
116dda6a-c601-4693-aebf-4e9dabee4524,seattlemennonite.org,Emergency and other relief services,LAKE CITY PARTNERS ENDING HOMELESSNESS,47.719579,-122.294086
116dda6a-c601-4693-aebf-4e9dabee4524,lakecitypartners.org,Emergency and other relief services,LAKE CITY PARTNERS ENDING HOMELESSNESS,47.719579,-122.294086
05171f8a-f5a1-416c-97a3-ab2f96b90a60,crscllc.com,Emergency and other relief services,"CITADEL RECOVERY SERVICES, LLC",30.446226,-90.073357
05171f8a-f5a1-416c-97a3-ab2f96b90a60,citadelrecovery.com,Emergency and other relief services,"CITADEL RECOVERY SERVICES, LLC",30.446226,-90.073357
2154880b-7ca2-4fd9-8ad4-6e4c5a7a592e,cincinnatigeneralcontractor.com,Emergency and other relief services,CINCINNATI HOME IMPROVEMENT COMPANY,39.430971,-84.209731
1cb5c83f-1ad8-4ee9-95ac-ada276c98dba,feedthechildren.org,Emergency and other relief services,"FEED THE CHILDREN, INC",41.588011,-93.611648
fec78acb-74d9-47f8-b749-c4ae49571f48,feedthechildren.org,Emergency and other relief services,"FEED THE CHILDREN, INC",35.491608,-97.562817
c4ce40c3-cd71-4f01-95fd-486c6ed7d3b1,feedthechildren.org,Emergency and other relief services,"FEED THE CHILDREN, INC",35.470215,-97.601921
1f2d7d51-e95c-486e-a3e3-dc3292d6d144,feedthechildren.org,Emergency and other relief services,"FEED THE CHILDREN, INC",35.470215,-97.601921
a4525b67-a2fd-4baf-97f7-01b49fa746f5,nfcchelp.org,Emergency and other relief services,"NORTH FULTON COMMUNITY CHARITIES, INC.",34.053297,-84.335403
6f63c7e3-14af-4f83-bccd-131a2f79a952,iocc.org,Emergency and other relief services,"INTERNATIONAL ORTHODOX CHRISTIAN CHARITIES, INC.",39.296536,-76.623489
8653d73f-e30c-4873-a8e9-e5c728920f76,iocc.org,Emergency and other relief services,"INTERNATIONAL ORTHODOX CHRISTIAN CHARITIES, INC.",39.300222,-76.618082
f3336877-5df2-4f83-9ac3-f39d0b07cd9b,thecentricgroup-sc.com,Emergency and other relief services,"CENTRIC GROUP, LLC, THE",34.155873,-80.90675
89b64bec-0ecc-49ef-a8ca-e770bd5d566c,wck.org,Emergency and other relief services,"WORLD CENTRAL KITCHEN, INCORPORATED",38.92005,-77.031132
a8118577-415e-4a81-bfe8-012562684501,wck.org,Emergency and other relief services,"WORLD CENTRAL KITCHEN, INCORPORATED",38.949381,-77.363337
89b64bec-0ecc-49ef-a8ca-e770bd5d566c,worldcentralkitchen.org,Emergency and other relief services,"WORLD CENTRAL KITCHEN, INCORPORATED",38.92005,-77.031132
a8118577-415e-4a81-bfe8-012562684501,worldcentralkitchen.org,Emergency and other relief services,"WORLD CENTRAL KITCHEN, INCORPORATED",38.949381,-77.363337
950c05fd-b188-4720-886e-3f3f7eb00f44,thecenternow.org,Emergency and other relief services,"CENTER FOR VIOLENCE-FREE RELATIONSHIPS, THE",38.730969,-120.833788
dfcd8ebb-ec13-4141-9610-44cc201acb25,empowernashville.org,Emergency and other relief services,NASHVILLE INTERNATIONAL CENTER FOR EMPOWERMENT,36.165688,-86.778098
5132acdf-df6e-4500-ae7a-e308edf0c0f4,empowernashville.org,Emergency and other relief services,NASHVILLE INTERNATIONAL CENTER FOR EMPOWERMENT,36.082783,-86.731478
c895c456-7efb-420c-88ad-3e06633d563c,empowernashville.org,Emergency and other relief services,NASHVILLE INTERNATIONAL CENTER FOR EMPOWERMENT,36.082783,-86.731478
68a95a40-1f6f-4ab2-984d-8c3a61ca8bca,iafc.org,Emergency and other relief services,INTERNATIONAL FIRE SERVICE RESEARCH CENTER & POLICY INSTITUTE,38.853231,-77.305097
3eeb89cb-3df1-46f6-b723-55f285d9e38f,iafc.org,Emergency and other relief services,INTERNATIONAL FIRE SERVICE RESEARCH CENTER & POLICY INSTITUTE,38.869395,-77.368954
25656e28-97c5-49ca-8367-f9d37663e4bb,thesupportcenter.org,Emergency and other relief services,SUPPORT CENTER,48.36126,-119.58339
5a62c2e6-15e7-4649-9c53-657e2274ea4e,thesupportcenter.org,Emergency and other relief services,SUPPORT CENTER,48.36743,-119.576739
3e57b901-3ef4-4c11-8c1a-c9f7c1dd172a,thesupportcenter.org,Emergency and other relief services,SUPPORT CENTER,48.400885,-119.539971
25656e28-97c5-49ca-8367-f9d37663e4bb,ncidata.com,Emergency and other relief services,SUPPORT CENTER,48.36126,-119.58339
5a62c2e6-15e7-4649-9c53-657e2274ea4e,ncidata.com,Emergency and other relief services,SUPPORT CENTER,48.36743,-119.576739
3e57b901-3ef4-4c11-8c1a-c9f7c1dd172a,ncidata.com,Emergency and other relief services,SUPPORT CENTER,48.400885,-119.539971
9e088155-a8c6-4334-aea4-419dbcabee71,centermorichesfd.com,Emergency and other relief services,CENTER MORICHES FIRE DISTRICT,40.800257,-72.790759
56b77c9a-2cb0-4950-915d-35492d7164d7,centermorichesfd.com,Emergency and other relief services,CENTER MORICHES FIRE DISTRICT,40.800257,-72.790759
2659eedc-bf9c-4f06-aa3f-098a6e54eb68,prdpc.org,Emergency and other relief services,PACIFIC REGIONAL DISASTER PREPAREDNESS CENTER (PRDPC),21.316591,-157.874352
80416857-af8b-47ed-8376-e9a0e22234f9,umom.org,Emergency and other relief services,"UMOM NEW DAY CENTERS, INC.",33.703967,-112.351835
50789e58-c923-4f95-8a0f-29390b1364ee,umom.org,Emergency and other relief services,"UMOM NEW DAY CENTERS, INC.",33.450465,-112.009335
fdfcd791-6300-4a30-9a58-2bb1da5d6f8f,wrcnormanok.org,Emergency and other relief services,WOMEN'S RESOURCE CENTER INC,35.208566,-97.44451
f9b88c82-a289-4a25-9516-3bf5df00f2ea,wrcnormanok.org,Emergency and other relief services,WOMEN'S RESOURCE CENTER INC,35.219846,-97.439442
fdfcd791-6300-4a30-9a58-2bb1da5d6f8f,wrcweb.net,Emergency and other relief services,WOMEN'S RESOURCE CENTER INC,35.208566,-97.44451
f9b88c82-a289-4a25-9516-3bf5df00f2ea,wrcweb.net,Emergency and other relief services,WOMEN'S RESOURCE CENTER INC,35.219846,-97.439442
54f10a08-eeb4-4107-a430-e47ddeb013bb,waterworksla.com,Emergency and other relief services,LOWLANDER CENTER,29.675725,-90.745616
263a649b-0be5-470f-8df0-94d76badc378,wcmqt.org,Emergency and other relief services,THE WOMEN'S CENTER,46.54354,-87.39542
066539b5-4c8e-43c9-8da3-41ba5132e3ae,wcmqt.org,Emergency and other relief services,THE WOMEN'S CENTER,46.53266,-87.396706
c26add91-a9a1-4dfa-a1be-4483a432a6bd,wapc.org,Emergency and other relief services,WASHINGTON POISON CENTER,47.610902,-122.336422
0369bdf6-6fe5-497a-80c8-e164374174a5,wapc.org,Emergency and other relief services,WASHINGTON POISON CENTER,47.700915,-122.326502
bf91f881-ab9b-4473-b882-dc685fcc73e4,britt.org,Emergency and other relief services,PUERTO RICO POISON CENTER INC,18.181469,-66.169519
bf91f881-ab9b-4473-b882-dc685fcc73e4,britt.cc,Emergency and other relief services,PUERTO RICO POISON CENTER INC,18.181469,-66.169519
061c4ec4-f931-400f-8910-5032a0c1dae9,pnctexas.com,Emergency and other relief services,PEARLAND NEIGHBORHOOD CENTER,29.564301,-95.287914
e3ef1634-7699-4b27-9ce2-5b262e14d6aa,pnctexas.com,Emergency and other relief services,PEARLAND NEIGHBORHOOD CENTER,29.561554,-95.279739
28d0eb73-c55b-4e94-b784-ac45fa872412,nllchouston.com,Emergency and other relief services,NEXT LEVEL LEARNING CENTER,30.11429,-95.243748
a3b21d10-747c-48d8-8b25-b32f416f2a92,jccrisiscenter.org,Emergency and other relief services,CRISIS CENTER,41.634209,-91.49905
1311cba3-1dc9-4a55-8749-5fe3f0abceff,jccrisiscenter.org,Emergency and other relief services,CRISIS CENTER,41.647889,-91.530273
a3b21d10-747c-48d8-8b25-b32f416f2a92,builtbycommunity.org,Emergency and other relief services,CRISIS CENTER,41.634209,-91.49905
1311cba3-1dc9-4a55-8749-5fe3f0abceff,builtbycommunity.org,Emergency and other relief services,CRISIS CENTER,41.647889,-91.530273
09f89f5d-6bac-4add-a33f-cf571f4be970,castlesolutionsllc.com,Emergency and other relief services,CASTLE SOLUTIONS LLC,31.674347,-94.664282
b18391ee-bb2a-4d0c-96a3-a26e6df44858,castleenclosures.com,Emergency and other relief services,CASTLE ENCLOSURES LLC,30.443397,-88.928929
cb855d67-7138-4c48-ace8-aa9489f87a6f,ellipse-global.com,Emergency and other relief services,OK'S CASCADE COMPANY,47.929264,-122.098543
1c12f671-57b0-45d4-99f8-4d92f32d3443,ctcak.net,Emergency and other relief services,CORDOVA FAMILY RESOURCE CENTER,60.066896,-148.012101
18580b95-7fdc-448c-91e4-2fbf3c444bfa,hopecfc.org,Emergency and other relief services,HOPE CENTER FOR CHILDREN,34.946189,-81.927043
17339332-6f0b-4f49-b6d3-24235b1ad542,hcc4kids.org,Emergency and other relief services,HIBISCUS CHILDREN'S CENTER INC,27.414078,-80.349785
17339332-6f0b-4f49-b6d3-24235b1ad542,hibiscuschildrenscenter.org,Emergency and other relief services,HIBISCUS CHILDREN'S CENTER INC,27.414078,-80.349785
a40cc665-8629-4760-87bd-d6d206be1136,cashionfire.com,Emergency and other relief services,"CASHION FIRE EQUIPMENT, LLC",38.739373,-90.421952
bad9a5a2-196a-4fce-a803-2fcb767757c8,casscountyema.com,Emergency and other relief services,"CASS, COUNTY OF",40.911676,-96.14154
76f47bb9-958e-4ac5-9181-afcd931673ee,jessecosby.org,Emergency and other relief services,"JESSE COSBY NEIGHBORHOOD CENTE, INC",42.441117,-92.339209
d1adf912-d31a-48ca-9a63-2f252c9098cf,jessecosby.org,Emergency and other relief services,"JESSE COSBY NEIGHBORHOOD CENTE, INC",42.507641,-92.322482
12405463-0662-4131-8cdc-f80d643db905,cenrid.org,Emergency and other relief services,CENRID INC.,42.658862,-73.769027
901d6325-51ca-4d08-907b-0b12efe1ed82,cenrid.org,Emergency and other relief services,CENRID INC.,42.658862,-73.769027
e91d6ecf-7baf-4a1c-b9d6-9933875499e5,floridacavernsrvresort.com,Emergency and other relief services,"FLORIDA CAVERNS RV RESORT, LLC",30.43415,-84.306526
49c9d51c-a1d7-4d15-8bdc-fef00f42e057,catholicharities.org,Emergency and other relief services,CATHOLIC FAMILY & COMMUNITY SERVICES,40.87327,-74.187297
28670cc7-1fab-41e3-845f-d01a054caa20,catholicharities.org,Emergency and other relief services,CATHOLIC FAMILY & COMMUNITY SERVICES,40.914795,-74.173291
31475cc4-4f17-4e4d-8e27-f1834149f2e9,catholicharities.org,Emergency and other relief services,CATHOLIC FAMILY & COMMUNITY SERVICES,40.914795,-74.173291
6bfb3c20-011f-43b2-a8ad-84bed385d4fc,archindy.org,Emergency and other relief services,"CATHOLIC CHARITIES TERRE HAUTE, INC.",39.433602,-87.410094
16956856-75c4-412e-8fe8-2407c56fc094,archindy.org,Emergency and other relief services,"CATHOLIC CHARITIES TERRE HAUTE, INC.",39.462671,-87.389177
6bfb3c20-011f-43b2-a8ad-84bed385d4fc,ccthin.org,Emergency and other relief services,"CATHOLIC CHARITIES TERRE HAUTE, INC.",39.433602,-87.410094
16956856-75c4-412e-8fe8-2407c56fc094,ccthin.org,Emergency and other relief services,"CATHOLIC CHARITIES TERRE HAUTE, INC.",39.462671,-87.389177
274b69be-f0e6-4f61-808d-5ee51c066dfe,disasterexperts.org,Emergency and other relief services,"HOCKERT, CATHY",44.951483,-93.090649
e2e38d43-34e0-4a61-90fb-4484ca495f3a,disasterexperts.org,Emergency and other relief services,"HOCKERT, CATHY",45.026855,-93.07458
274b69be-f0e6-4f61-808d-5ee51c066dfe,disasterexerts.org,Emergency and other relief services,"HOCKERT, CATHY",44.951483,-93.090649
e2e38d43-34e0-4a61-90fb-4484ca495f3a,disasterexerts.org,Emergency and other relief services,"HOCKERT, CATHY",45.026855,-93.07458
f7410cbf-495a-46f3-a27e-a1e2af511934,qualitytreeandlawn.org,Emergency and other relief services,"JOINER JR, CARL",30.656817,-97.602552
394e517f-91bf-41bc-a002-67a3d2fcea3a,qualitytreeandlawn.org,Emergency and other relief services,"JOINER JR, CARL",30.634239,-97.863916
20b7c5c3-3eca-4074-92c0-27387f91c560,usacares.org,Emergency and other relief services,"USA CARES, INC.",38.25247,-85.753812
31b95e47-610c-4166-859b-d828371c6849,usacares.org,Emergency and other relief services,"USA CARES, INC.",38.214071,-85.54051
ea06c6e0-ba18-473b-a094-9be362eba649,caringworksinc.org,Emergency and other relief services,"CARING WORKS, INC",33.772554,-84.291723
888f11c6-cd76-42db-af9b-bc41cc02e528,caringworksinc.org,Emergency and other relief services,"CARING WORKS, INC",33.82527,-84.256312
743b2480-5e3e-4e61-b1c9-6d81b2642198,caringworksinc.org,Emergency and other relief services,"CARING WORKS, INC",33.825016,-84.256259
c98155bf-5064-4e7a-aa59-a2ec0859cc6c,caringworksinc.org,Emergency and other relief services,"CARING WORKS, INC",33.825016,-84.256259
9afb7bdd-7195-4f6a-a021-f12b3c1a5499,calcoltd.com,Emergency and other relief services,CALCO LTD,41.979234,-88.125756
b51e40b9-fbe6-47cf-b2a1-5c04f35a84e6,ccwcc.org,Emergency and other relief services,CANYON CREEK WOMEN'S CRISIS CENTER,37.590013,-113.187631
73f7d16f-1067-4dd4-8ea1-63f862e8386a,ccwcc.org,Emergency and other relief services,CANYON CREEK WOMEN'S CRISIS CENTER,37.669183,-113.062184
b51e40b9-fbe6-47cf-b2a1-5c04f35a84e6,canyoncreekservices.org,Emergency and other relief services,CANYON CREEK WOMEN'S CRISIS CENTER,37.590013,-113.187631
73f7d16f-1067-4dd4-8ea1-63f862e8386a,canyoncreekservices.org,Emergency and other relief services,CANYON CREEK WOMEN'S CRISIS CENTER,37.669183,-113.062184
96cd00b5-9775-458a-ac13-fb3efab296eb,elcalvarioumc.org,Emergency and other relief services,EL CALVARIO UNITED METHODIST CHURCH,32.290052,-106.753893
298ed53f-9bde-40bc-b55b-6ba68737a6d2,elcalvarioumc.org,Emergency and other relief services,EL CALVARIO UNITED METHODIST CHURCH,32.31146,-106.77694
7e7265f0-db3c-4209-b633-b69edcef2afa,camdenhousega.org,Emergency and other relief services,CAMDEN COMMUNITY CRISIS INC,30.73051,-81.54649
dad3f4a4-4f18-4ec3-b6fa-7e86604d6afb,camdenhousega.org,Emergency and other relief services,CAMDEN COMMUNITY CRISIS INC,30.73051,-81.54649
1cb43ec1-9db4-45c5-b183-cb42552fa953,camdenhousega.org,Emergency and other relief services,CAMDEN COMMUNITY CRISIS INC,30.768783,-81.548354
b09dcbad-c38a-41c6-8456-b84456dcb8f7,ccnms.org,Emergency and other relief services,COMMUNITY CARE NETWORK INC,30.409751,-88.810896
576c1ef6-5767-4dce-b86e-8a76c3e5d949,sdplains.com,Emergency and other relief services,CAMP CROOK VOLUNTEER FIRE DEPT,45.55027,-103.97466
1cb5c83f-1ad8-4ee9-95ac-ada276c98dba,oncallinternational.com,Emergency and other relief services,On Call International LLC,41.588011,-93.611648
02592556-41b7-4253-bff5-3128911ba574,oncallinternational.com,Emergency and other relief services,On Call International LLC,42.779308,-71.251265
1d076852-2579-4afc-aaa7-be09386c2b6d,oncallinternational.com,Emergency and other relief services,On Call International LLC,42.78842,-71.20089
1bce003b-830f-4ec5-b1f1-61eb0d355bc4,oncallinternational.com,Emergency and other relief services,On Call International LLC,42.779308,-71.251265
1073b71f-bc90-4e34-a5fb-cd1b1a3995ea,caddo911.com,Emergency and other relief services,CADDO PARISH COMMUNICATIONS DISTRICT NUMBER ONE,32.502862,-93.754351
dd03a76e-9a20-4018-a889-5f43ebdd6dd6,cahabadisaster.com,Emergency and other relief services,"CAHABA DISASTER RECOVERY, LLC",33.334177,-86.852177
634cfb72-17e9-4e46-8d05-1b55473e2af0,cahabadisaster.com,Emergency and other relief services,"CAHABA DISASTER RECOVERY, LLC",33.205655,-87.574501
