a_uuid,website,category,name,latitude,longitude
1070c0c1-6fc4-4aeb-89f7-2515064d36de,hospitals.jefferson.edu,Religious organizations,JEFFERSON METHODIST HEART CENTER,40.001811,-75.11787
438f962a-e123-4a49-a42c-117a99de72d2,pennmedicine.org,Religious organizations,PRESBYTERIAN MEDICAL CENTER OF THE UNIVERSITY OF PENNSYLVANIA HEALTH SYSTEM,40.001811,-75.11787
d15bee93-34ad-4ef0-8832-0db5e929b697,cabinetpeaks.org,Religious organizations,ST JOHNS LUTHERAN HOSPITAL INC,48.380992,-115.394062
7270a1f4-b0b0-439e-b1c2-19aa2a0bd1cf,archbalt.org,Religious organizations,CENTRAL SERVICES OF THE ROMAN CATHOLIC ARCHBISHOP OF BALTIMORE (INC),39.296536,-76.623489
1132ccb7-78be-4269-952f-b9af2ea8b3a9,gpwcnola.com,Religious organizations,GATHERING PLACE WORSHIP CENTER,29.99171,-90.258065
7a639da0-2343-40c3-8b70-c30c0d7e0a6b,catholicfoundationgb.org,Religious organizations,"CATHOLIC DIOCESE OF GREEN BAY, INC.",44.44888,-88.06038
33bcb8db-2aaa-46b1-b6c8-7bf020ffd8a3,fbcstephenville.org,Religious organizations,FIRST BAPTIST CHURCH,32.321348,-98.108828
ea520cca-fd31-49e2-a753-ea4f9fa25844,unitypoint.org,Religious organizations,"METHODIST MEDICAL CENTER OF ILLINOIS SURGERY CO-MANAGEMENT COMPANY, LLC",40.693137,-89.589847
cf229d98-bbd9-4094-b350-ff67de9d94db,thefccinconline.org,Religious organizations,FAITH CHRISTIAN CENTER,41.372723,-72.938747
1d605e2d-2eca-4d51-baa4-6bb64787837b,pacchurch.org,Religious organizations,PACIFIC CHRISTIAN CENTER CHURCH,47.250158,-122.43903
cf781d13-9279-4f7e-a6ff-9ae7f7d582dc,dodgecenterumc.org,Religious organizations,UNITED METHODIST CHURCH OF DODGE CENTER,44.045362,-92.910808
0d4c31fc-32b3-4291-8aad-40a015ee831d,christiancenter.com,Religious organizations,NEW LIFE CHRISTIAN CENTER INC,29.468413,-98.528889
856884d4-0780-4617-a945-6e162f995d13,lightchurch.com,Religious organizations,LIGHT UNLIMITED CHRISTIAN CENTER,32.777779,-96.62315
952622dc-a401-4265-bbfa-d80a39250f66,thecentre.info,Religious organizations,CHRISTIAN FAMILY CENTER,41.889943,-84.065892
8d964b31-e34e-4322-a2c9-2f1cae673c18,halstadlivingcenter.com,Religious organizations,LUTHERAN MEMORIAL HOME,47.350668,-96.82368
cffe55f9-7683-41cb-9d7e-803c03b3f77d,victorymillbrook.com,Religious organizations,"VICTORY BAPTIST CHURCH, INC",32.47986,-86.36192
2de155ba-959a-4249-97ab-2142d648917a,rcda.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF ALBANY INC,42.614852,-73.970812
3a8bcd99-6aa9-497f-bea0-48e2a76d669c,dioceseofgallup.org,Religious organizations,DEPARTMENT OF EDUCATION-DIOCESE OF GALLUP,35.397643,-108.160405
53016ed1-799d-4e9c-b93d-e0bb357c1f3b,catholiccharities.net,Religious organizations,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO,41.88531,-87.62213
75f2f37e-04ee-4dd1-80f8-3963ec5db0db,archspm.org,Religious organizations,THE ARCHDIOCESE OF SAINT PAUL AND MINNEAPOLIS,44.951483,-93.090649
dd35e431-cc2f-47bb-bae5-ca484be95d24,scientology-ccnashville.org,Religious organizations,CHURCH OF SCIENTOLOGY CELEBRITY CENTRE NASHVILLE,36.165688,-86.778098
fe54ec4a-4014-41ca-846a-f64920d337d3,celebrationchurch.org,Religious organizations,"CELEBRATION CHURCH, INC.",29.984643,-90.161821
0f0997c3-6bac-4a5c-a6e0-85b5803fe47f,archny.org,Religious organizations,ARCHDIOCESE OF NEW YORK,40.91757,-73.784858
0f0997c3-6bac-4a5c-a6e0-85b5803fe47f,ecatholic.com,Religious organizations,ARCHDIOCESE OF NEW YORK,40.91757,-73.784858
fca21336-898a-4492-8cf2-05e5494e937c,archphila.org,Religious organizations,ARCHDIOCESE OF PHILADELPHIA,40.13018,-75.331629
e7b8a707-8c71-4a30-8d01-b544191350b8,nationalchurchresidences.org,Religious organizations,"NATIONAL CHURCH RESIDENCES OF WEST MEMPHIS, AR",35.144685,-90.189236
c77b425b-61d5-48f2-a79c-2878d3520168,nationalchurchresidences.org,Religious organizations,"NATIONAL CHURCH RESIDENCES OF WEST MEMPHIS, AR",35.139418,-90.189725
651e66b7-25e5-43a9-bfb1-270fc2fab183,nationalchurchresidences.org,Religious organizations,"NATIONAL CHURCH RESIDENCES OF WEST MEMPHIS, AR",35.139418,-90.189725
682177ad-fab8-451c-8ad9-2eb123888297,fwdioc.org,Religious organizations,CATHOLIC DIOCESE OF FORT WORTH,31.937903,-97.057661
3f7bdef6-77c6-4d63-9325-062c496dfe91,fonddulac.k12.wi.us,Religious organizations,FOND DU LAC CATHOLIC EDUC.,43.77366,-88.436782
7631285c-a1ff-491e-909e-9a4cff9d52d4,cathdal.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF DALLAS,32.781179,-96.790329
7631285c-a1ff-491e-909e-9a4cff9d52d4,csodallas.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF DALLAS,32.781179,-96.790329
69c84a9b-de10-43ba-a733-0857fda7ff32,holyrosarybronx.org,Religious organizations,HOLY ROSARY CATHOLIC CHURCH,40.819329,-73.920355
a345d69c-3a63-48ea-ae50-0d411c72d61d,holytrinityil.org,Religious organizations,HOLY TRINITY ROMAN CATHOLIC CHURCH,38.59666,-90.006304
770c9528-403c-4e2e-a86c-3842b6a46f5a,charlestondiocese.org,Religious organizations,CATHOLIC DIOCESE OF CHARLESTON,33.913678,-80.354238
2ae4b8b2-3826-4797-ac69-4631401b5414,mycchs.com,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF CHARLOTTE,35.26002,-80.804151
2ae4b8b2-3826-4797-ac69-4631401b5414,charlottediocese.org,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF CHARLOTTE,35.26002,-80.804151
2ae4b8b2-3826-4797-ac69-4631401b5414,charlottediocese.com,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF CHARLOTTE,35.26002,-80.804151
d5989ee3-4366-4ea3-869c-8a36224880ea,stcas.org,Religious organizations,DIOCESE OF LANSING,42.599184,-84.371973
d5989ee3-4366-4ea3-869c-8a36224880ea,stvcc.org,Religious organizations,DIOCESE OF LANSING,42.599184,-84.371973
34451746-983b-4729-8f66-76a8ffe6981e,catholicharities.org,Religious organizations,CATHOLIC FAMILY AND COMMUNITY SERVICES,40.911999,-74.170965
f039979d-ebe3-42a1-b50c-51c71a54c7cd,catholiccharitiesnwo.org,Religious organizations,DIOCESE OF TOLEDO,41.720684,-83.569359
f039979d-ebe3-42a1-b50c-51c71a54c7cd,toledodiocese.org,Religious organizations,DIOCESE OF TOLEDO,41.720684,-83.569359
849de78f-65bc-4428-88b3-80ca43ff2dfe,pmsnm.org,Religious organizations,"PRESBYTERIAN MEDICAL SERVICES, INC.",35.697473,-105.982146
07f57e8a-adee-4182-a025-2a458ff902e3,episdionc.org,Religious organizations,EPISCOPAL DIOCESE OF NORTH CAROLINA,35.99924,-78.897944
4c490d70-5baa-4805-b80b-b43ecca44f6d,shirleyassembly.com,Religious organizations,SHIRLEY ASSEMBLY OF GOD INC,40.79668,-72.87373
5c2de22c-7868-41d0-98d8-e9b18d7f38aa,evangel.church,Religious organizations,FIRST ASSEMBLY OF GOD OF KANSAS CITY,39.102404,-94.598583
cedb4c62-42fc-4e53-82b0-5d544697c0f8,nla.today,Religious organizations,NEW LIFE ASSEMBLY OF GOD CHURCH INC,39.9376,-76.97859
dd4a5e8f-6716-4ef3-b7d7-e4e75b01e433,lakeviewcamp.net,Religious organizations,ASSEMBLIES OF GOD CHURCH,32.376984,-96.843682
37e60aa6-0394-44ae-885c-6e067903181e,archindy.org,Religious organizations,"ROMAN CATHOLIC ARCHDIOCESE OF INDIANAPOLIS, INC.",39.775092,-86.13216
422e6f75-c41e-48f0-9f4d-90dca0fb5c54,archmil.org,Religious organizations,ARCHDIOCESE OF MILWAUKEE,42.727153,-87.675979
e35ab613-4764-4b8e-bb4a-1895ae71c46e,eastlakeunitedmethodist.org,Religious organizations,EAST LAKE UNITED METHODIST CDC,33.456412,-86.801904
70316ae5-a329-4fc4-bece-67c98f09d7a1,archomaha.org,Religious organizations,"CATHOLIC ARCHBISHOP OF OMAHA, THE",41.262003,-95.933564
5669a9f6-2a04-4e95-a9f2-cca77dc2c5a4,archomaha.org,Religious organizations,"CATHOLIC ARCHBISHOP OF OMAHA, THE",41.20825,-96.035461
70316ae5-a329-4fc4-bece-67c98f09d7a1,stgerald.org,Religious organizations,"CATHOLIC ARCHBISHOP OF OMAHA, THE",41.262003,-95.933564
5669a9f6-2a04-4e95-a9f2-cca77dc2c5a4,stgerald.org,Religious organizations,"CATHOLIC ARCHBISHOP OF OMAHA, THE",41.20825,-96.035461
0a7dfb76-02a2-4e83-a536-98c2ddf7189e,stmaryporthuron.com,Religious organizations,ST MARY CATHOLIC COMMUNITY,42.984014,-82.467461
a9d5511b-3dd4-409a-9e77-ea5ea0edcd18,sebastian94904.com,Religious organizations,ST SEBASTIANS CATHOLIC CHURCH,38.068036,-122.740988
7650d6e7-9acc-4bdd-9a4c-3bfd04feaae6,columbuscatholic.org,Religious organizations,CATHOLIC DIOCESE OF COLUMBUS,40.48979,-81.44567
682701d6-c4d3-4f07-857e-049291302a37,saintstephenchurch.org,Religious organizations,SAINT STEPHEN CATHOLIC CHURCH,30.925692,-97.570057
eb3db68c-4dd2-4469-951c-de658bffbf40,stpeterpacifica.org,Religious organizations,ST PETER'S CATHOLIC CHURCH,37.616774,-122.480015
2366e115-612f-448d-a17f-19fcb12cd31f,peterandpaulchurch.com,Religious organizations,SAINTS PETER & PAUL ROMAN CATHOLIC CHURCH,40.8337,-75.7138
ece98994-cbde-48c7-bad1-f7fdeb8b689f,saintnorbert.com,Religious organizations,ST NORBERT'S CATHOLIC CHURCH,38.805499,-90.351314
8451f61f-35d2-4c56-8b45-c4ba76340a01,stphilipneriqueenvillage.org,Religious organizations,SAINT PHILLIP NERI CATHOLIC CHURCH,40.001811,-75.11787
ebeced0b-67bd-4722-b938-261358fdfe19,temenos.org,Religious organizations,"TEMENOS CATHOLIC WORKER, INC",37.776646,-122.417481
43f9c316-d3f3-4799-b0c5-aa1cf90bfac6,stbasilseminary.com,Religious organizations,UKRAINIAN CATHOLIC SEMINARY INCORPORATED,41.054082,-73.536216
a62a3560-2e62-4a9d-af46-4e01cb34c478,nvcss.org,Religious organizations,NORTHERN VALLEY CATHOLIC SOCIAL SERVICE,39.92766,-122.17916
de38c484-8c6c-427a-aa29-b4710b5fa8dc,smmcatholic.org,Religious organizations,SAINT MARY MAGDALENE CATHOLIC,33.369595,-84.819397
11a1774a-2a7c-4e83-ba8e-a9f547c664b7,draugas.org,Religious organizations,LITHUANIAN CATHOLIC PRESS,41.88531,-87.62213
791a6855-450c-40c6-80e6-fd5fba41e751,iccatholicprep.org,Religious organizations,IC CATHOLIC PREP,41.88353,-87.946413
85f47466-0a74-4920-8f02-65c539565f44,catholicfinanciallife.org,Religious organizations,CATHOLIC KNIGHTS,43.499631,-87.918042
08774c2f-da0b-4a4c-ace7-515cdc5f181c,catholichumanservicesfoundation.org,Religious organizations,CATHOLIC HUMAN SERVICES FOUNDATION,40.585926,-74.976982
5c89756b-433e-40a2-af1f-33d0327fcada,booksforcatholics.com,Religious organizations,FOUNDATION FOR CATHOLIC REFORM,40.594597,-105.127416
d4d2faf7-a866-4144-9b9f-910611e95910,dioceseofspokane.org,Religious organizations,CATHOLIC DIOCESE OF SPOKANE,47.66264,-117.435997
0dacc9bc-bcf6-4bbe-a978-537362d4386d,dioceseofscranton.org,Religious organizations,"CATHOLIC SOCIAL SERVICES OF THE DIOCESE OF SCRANTON, INC.",41.91702,-76.04548
0b69cec2-a547-4b6d-bb34-9812ab1b17b9,diosav.org,Religious organizations,CATHOLIC DIOCESE OF SAVANNAH,32.804382,-83.617554
615010a8-7353-49d4-8b5b-a63f163615d4,doy.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF YOUNGSTOWN,41.7769,-80.949898
615010a8-7353-49d4-8b5b-a63f163615d4,cathexpo.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF YOUNGSTOWN,41.7769,-80.949898
51f475c4-90dd-4a6b-a6ec-c5bb2e5ab5d9,doy.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF YOUNGSTOWN,41.282355,-81.229924
9a1ba860-15b9-41b2-911a-9057c9c3a073,rockforddiocese.org,Religious organizations,CATHOLIC DIOCESE OF ROCKFORD,42.341767,-89.004716
4d5050e4-52b6-4053-8f5f-75bd92f16953,rockforddiocese.org,Religious organizations,CATHOLIC DIOCESE OF ROCKFORD,42.197379,-88.450815
737e53e3-9b98-44fc-bf96-b7e1a1395eba,rcbo.org,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF ORANGE,33.640302,-117.769442
a9a2a299-7040-4867-ac97-3bb6129b8757,cdop.org,Religious organizations,CATHOLIC DIOCESE OF PEORIA (INC),41.365092,-89.0866
91b6ee53-9be7-42d0-b4f4-94ff07175695,hbgdiocese.org,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF HARRISBURG,40.107241,-76.510775
0d4400fe-3de5-4bdd-a476-f1a786d29b71,rockforddiocese.org,Religious organizations,CATHOLIC DIOCESE OF ROCKFORD,41.747452,-88.238622
0d4400fe-3de5-4bdd-a476-f1a786d29b71,bishoplane.org,Religious organizations,CATHOLIC DIOCESE OF ROCKFORD,41.747452,-88.238622
5552e50a-0b0b-4693-aaaa-b7ab45d66d0c,hbgdiocese.org,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF HARRISBURG,40.258655,-76.894376
dbe92552-bac0-4e38-82b7-e9826afbcd33,grdiocese.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF GRAND RAPIDS,42.883458,-84.965969
b77c1184-aa89-4ee2-a49b-e04e27a4e013,dioceseofgaylord.org,Religious organizations,ROMAN CATHOLIC DIOCESE OF GAYLORD,44.376692,-85.0946
41cdf9a9-aa76-4717-8ff1-cac964839ffa,eriecatholic.org,Religious organizations,CATHOLIC DIOCESE OF ERIE,40.96891,-78.191551
c431fff1-6707-4953-b23a-ff430fb3d55f,fwdioc.org,Religious organizations,CATHOLIC DIOCESE OF FORT WORTH,33.220974,-97.146038
63f547b0-f27c-4956-90c5-771e8bc33106,eriecatholic.org,Religious organizations,CATHOLIC DIOCESE OF ERIE,40.78995,-78.377189
aa401503-4e7a-458e-bc2b-b6cc4163c1e6,archdioceseofhartford.org,Religious organizations,THE HARTFORD CATHOLIC DEVELOPMENT CORPORATION,41.703451,-72.539332
4c5e314b-caac-46d6-b514-c965b4d577a6,archdioceseofhartford.org,Religious organizations,THE HARTFORD CATHOLIC DEVELOPMENT CORPORATION,41.984646,-72.557731
cb22159f-f541-4d32-8298-3deef82a99a3,ecatholic.com,Religious organizations,MSGR HACKETT CATHOLIC CTRL HS,42.264543,-85.561545
cd9e7989-5749-431c-ab39-4361d38dd059,rcdlc.org,Religious organizations,THE CATHOLIC DIOCESE OF LAS CRUCES FOUNDATION INC,31.7965,-106.57999
4eeb3610-9217-4c84-a753-7c4daab3b1a3,ccsww.org,Religious organizations,CATHOLIC COMMUNITY SERVICES OF WESTERN WASHINGTON,47.212822,-122.317148
82fc8627-bd72-45dd-8d59-7e641cdb558a,church.org,Religious organizations,ST MARYS CATHOLIC CHURCH,38.484148,-107.770845
b332cfaa-d993-4163-8d1c-29f7dd345346,stjcatholicchurch.com,Religious organizations,SAINT JOSEPH'S CATHOLIC CHURCH,29.297302,-97.047148
7161c9c6-c8fc-4707-a04e-e21d3c401d02,sainthelens.org,Religious organizations,ST HELENS CATHOLIC CHURCH,30.668034,-97.574706
82aed3b4-fad0-4d08-80b9-ef016ef60eeb,enccp.org,Religious organizations,HOLY TRINITY CATHOLIC CHURCH,35.821205,-77.102193
0d0aaf1f-ee6c-474d-8690-3c95f7afbbb9,smmth.org,Religious organizations,"ST. MARGARET MARY CATHOLIC CHURCH, TERRE HAUTE, INC.",39.433602,-87.410094
d8974517-9f58-41f8-b7df-5dc488781f9a,stjohnoxford.org,Religious organizations,ST JOHNS EVANGEL CATHOLIC CHURCH,34.330814,-89.483519
45011ae2-5d91-46ab-a0a9-97c1dd769133,stdorothys.com,Religious organizations,ST DOROTHYS CATHOLIC CHURCH,35.485145,-81.181799
51d52b88-b332-4aa8-8d05-444ba44bd7b6,archdioceseofhartford.org,Religious organizations,THE HARTFORD CATHOLIC DEVELOPMENT CORPORATION,41.791776,-72.718832
ddc545eb-4f70-4dbc-bf87-259eb0068348,dioceseofjoliet.org,Religious organizations,CATHOLIC CHURCH DIOCESE OF JOLIET,41.180968,-87.847038
235704ee-292e-4cb4-9408-8ac3cbe76402,dphx.org,Religious organizations,THE ROMAN CATHOLIC CHURCH OF THE DIOCESE OF PHOENIX,33.531753,-112.177935
01eb00b7-3bbb-4cab-92b1-6cbd9ef9160e,easterndiocesepncc.org,Religious organizations,EASTERN DIOCESE OF THE POLISH NATIONAL CATHOLIC CHURCH,41.52426,-72.07591
bd5bbbce-8b21-46ca-9933-4823e417a7e2,dioceseofjoliet.org,Religious organizations,CATHOLIC CHURCH DIOCESE OF JOLIET,41.356872,-87.626723
7aac305e-1e80-47eb-b008-896be6453cfb,charlestondiocese.org,Religious organizations,HOLY CROSS CATHOLIC CHURCH,34.873784,-82.712484
3bb852da-a4d7-4f18-bbba-8b488855ed58,stmatthewseattle.org,Religious organizations,ST MATTHEW'S CATHOLIC CHURCH,47.309496,-122.264469
f260284d-e480-4d9b-b545-e03a559083ae,stchristophermarana.org,Religious organizations,ST CHRISTOPHERS CATHOLIC CHURCH,32.43674,-111.22538
5c42b525-fb35-4366-bdd3-ccf8c1e85565,charlestondiocese.org,Religious organizations,CATHOLIC DIOCESE OF CHARLESTON (INC),32.780326,-79.940844
b24f9cca-902d-464c-bca3-e9c75f8337ff,charlottediocese.com,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF CHARLOTTE,35.602711,-82.567281
b24f9cca-902d-464c-bca3-e9c75f8337ff,charlottediocese.org,Religious organizations,THE ROMAN CATHOLIC DIOCESE OF CHARLOTTE,35.602711,-82.567281
9bfef698-08dd-42c3-96b7-a4db5b3ccdbf,charlestondiocese.org,Religious organizations,CATHOLIC DIOCESE OF CHARLESTON (INC),33.051384,-80.18854
e237849b-2473-42f1-b839-e685d7650b8a,catholiccharitieswv.org,Religious organizations,"CATHOLIC CHARITIES WEST VIRGINIA, INC.",37.379876,-81.117475
66475e21-cdc5-4379-9e9f-9621e0c87293,syracusediocese.org,Religious organizations,"CATHOLIC CHARITIES OF THE ROMAN CATHOLIC DIOCESE OF SYRACUSE, N.Y.",43.02143,-76.197701
a81fb513-e1a7-4cb6-ad63-033b763c4b85,dor.org,Religious organizations,CATHOLIC CHARITIES OF THE DIOCESE OF ROCHESTER,43.087067,-77.097867
badd75b4-7638-4d17-958c-362280a014fe,catholiccharities.com,Religious organizations,CATHOLIC CHARITIES INC,40.645099,-73.945032
755d12c9-d817-4515-af63-84144734d4b2,catholiccharitiesaj.org,Religious organizations,CATHOLIC CHARITIES INC,40.258655,-76.894376
190d934c-2de3-45d2-abe6-7318f23c4563,ccfairfield.org,Religious organizations,CATHOLIC CHARITIES OF FAIRFIELD COUNTY INC,41.376242,-73.471416
a0b6c9eb-ecb3-4e12-94b0-13636cc98fb9,saintcecilia.org,Religious organizations,ST CECILIA CATHOLIC CHURCH,38.631501,-90.19231
d7352b49-5dd2-487d-be1b-7fb768990a0c,castrosflowers.com,Religious organizations,ATLANTA CHURCH S CHICKEN,27.797802,-97.399067
f4ba96c5-b666-49d0-9a22-d5b9ef655ed9,diolc.org,Religious organizations,DIOCESE OF LA CROSSE,44.510664,-89.638254
af71b4dc-ea67-481e-be6a-24de2313a60d,diolc.org,Religious organizations,DIOCESE OF LA CROSSE,44.958689,-91.319492
3ed0cc98-b1ee-4cdd-b476-fe2092908486,gethsemanechurch.org,Religious organizations,GETHSEMANE UNITED METHODIST CHURCH OF THE WEST BRANCH AREA INC,40.964394,-78.2009
9dec4854-5640-48a1-a2db-21d25a4f0784,christiancommunitycarecenter.com,Religious organizations,CHRISTIAN COMMUNITY CARE CENTER INC,36.778764,-90.440688
5bb256b2-2753-4024-8180-a0662de549a8,ccpaterson.org,Religious organizations,RESPITE CARE OF CATHOLIC FAMILY & COMMU,40.911999,-74.170965
98de9094-2788-4b41-96a6-3bfe358ccb5c,stfac.org,Religious organizations,ST FRANCIS OF ASSISI CATHOLIC CHURCH,34.200787,-84.847108
43b479f3-091d-4c3c-947f-3b2af5586ff4,ossininggospel.com,Religious organizations,OSSINING GOSPEL ASSEMBLY,41.16287,-73.86152
8968f7e1-0036-42c6-b8c6-b761df7c49be,christianassemblyzion.org,Religious organizations,ASSEMBLY OF GOD,42.44613,-87.83285
8f66a44d-d967-44ec-ad18-36226c1f9374,charlottechristian.com,Religious organizations,ASSEMBLY OF GOD,35.26002,-80.804151
03e92a23-73f6-41d8-86f0-dfe05ba78eeb,pandp.org,Religious organizations,LUDINGTON ASSEMBLY OF GOD,43.998926,-86.349439
e5ca8e7c-0818-40bd-b216-95771493afc5,1agonline.com,Religious organizations,FIRST ASSEMBLY OF GOD OF HERMITAGE INC,41.221984,-80.438887
69d56719-2ab3-4b10-9cb9-288fe9144726,polohasfaith.org,Religious organizations,FAITH ASSEMBLY OF GOD,39.633522,-94.078328
7a9667ab-8d41-439c-8ac2-11b2015811f2,vistaassembly.com,Religious organizations,VISTA ASSEMBLY OF GOD CHURCH,33.19784,-117.248203
93d3a686-7846-4cb7-bbfb-5b614affacbe,stillwaterfirst.net,Religious organizations,FIRST ASSEMBLY OF GOD CHURCH,36.101521,-97.069061
224a6187-5043-4621-b13e-fe6147c19a91,christianchapel.com,Religious organizations,CHRISTIAN CHAPEL ASSEMBLY OF GOD,36.063095,-95.804231
9c8b96a8-dbfb-45be-ab4c-742cf230858f,billingsassembly.com,Religious organizations,BILLINGS ASSEMBLY OF GOD INC,37.06755,-93.55214
f5dc8248-2cba-4588-a90a-9a22cd9539de,theabbeychurch.com,Religious organizations,FAMILY CHRISTIAN CENTER OF THE ASSEMBLIES OF GOD I,32.771419,-97.291484
a2ddbe50-2a56-4305-b8e8-bd0afcb99866,ahlc-stp.org,Religious organizations,ARLINGTON HILLS LUTHERAN CHURCH,44.951483,-93.090649
3eb49d91-d172-4895-9283-ded09e844040,umcsc.org,Religious organizations,SOUTH CAROLINA CONFERENCE OF THE UNITED METHODIST CHURCH,34.114209,-82.128301
ad2e7c06-609b-4336-9650-fc5716660dec,mountcarmelpc.org,Religious organizations,MT CARMEL PENTECOSTAL CHURCH,40.819329,-73.920355
beeafc6e-4763-4925-86f0-59245cb6f545,rcan.org,Religious organizations,ROMAN CATHOLIC ARCHDIOCESE OF NEWARK,40.735642,-74.173988
899ac1ae-5249-4edf-9380-10f865a4c21d,evergreenls.org,Religious organizations,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.",32.931523,-96.615821
7ab9f9f6-edc5-40fa-8204-b6f086c53a96,victorych.org,Religious organizations,VICTORY WORSHIP CENTER INC,36.532527,-83.573282
4db7facc-2e9a-4eab-8804-dee24d066d5c,harmonypresbyterian.org,Religious organizations,MURPHIEBERG CUMBERLAN PRESBYTERIAN,35.146602,-86.102966
d39e65a3-38ba-4383-9b13-583db813290c,aod.org,Religious organizations,ROMAN CATHOLIC ARCHDIOCESE OF DETROIT,42.347021,-83.060184
d39e65a3-38ba-4383-9b13-583db813290c,stscholasticaparish.org,Religious organizations,ROMAN CATHOLIC ARCHDIOCESE OF DETROIT,42.347021,-83.060184
6c19dd67-8051-4847-a042-abec7c32035c,ccs-soaz.org,Religious organizations,"CATHOLIC COMMUNITY SERVICES OF SOUTHERN ARIZONA, INC.",32.217975,-110.970869
307a17af-16b2-4b6b-8f02-1e976ca076cb,diolc.org,Religious organizations,DIOCESE OF LA CROSSE,44.94802,-91.1507
d1cdbf61-438b-420c-9d87-c8245bf87521,argillitenazarene.org,Religious organizations,"ARGILLITE CHURCH OF THE NAZARENE, INC.",38.511714,-82.872362
1f547496-f548-47fd-b61b-7b362f3b5f60,hopelutheranstl.org,Religious organizations,HOPE EVANGELICAL LUTHERAN CHURCH,38.631501,-90.19231
dd46d1c0-3505-48ac-a46c-8938a2d91b21,minnesotaumc.org,Religious organizations,"UNITED METHODIST CHURCH, MN AREA",44.1733,-94.033845
8602166f-ead1-4a32-8aba-3e00476ef9b1,churchofjesuschrist.org,Religious organizations,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,40.750422,-73.996328
e68dcb2d-1a49-4361-9a52-304e2997789b,churchofjesuschrist.org,Religious organizations,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,35.890746,-86.965691
b5f36646-186b-4e65-90a7-0e5f637cd87e,archphila.org,Religious organizations,ARCHDIOCESE OF PHILADELPHIA,40.1284,-75.060665
55954157-7df7-4fe3-b7d0-0848507c279f,archphila.org,Religious organizations,ARCHDIOCESE OF PHILADELPHIA,40.174246,-74.821857
057f7526-f018-41c9-916a-b9f289e351b7,archmil.org,Religious organizations,ARCHDIOCESE OF MILWAUKEE,43.8422,-88.83594
e8102a8d-3eea-4e79-b497-71516f0e3759,archmil.org,Religious organizations,ARCHDIOCESE OF MILWAUKEE,42.78529,-88.4051
d382126f-b291-40a5-a14d-f8382e86fa6e,adw.org,Religious organizations,"ARCHDIOCESE OF WASHINGTON MISSIONARY SEMINARY REDEMPTORIS MATER, INC.",39.089557,-77.184127
a5e3ebd2-2228-498a-898a-12f80c763cbd,facshartford.org,Religious organizations,PLACES FOR ARCHDIOCESE OF HARTFORD,41.851961,-72.738939
6db0a604-a54c-427f-aa2f-84c9db41e7af,catholiccincinnati.org,Religious organizations,ARCHDIOCESE OF CINCINNATI,38.86451,-83.90409
235478eb-31e5-41bc-85a3-51098bf2af46,holyfam.org,Religious organizations,ARCHDIOCESE OF DETROIT ED OFF,42.726216,-83.156629
00b18a1f-91bf-4e8b-8a23-bee1c01a4363,rcan.org,Religious organizations,ROMAN CATHOLIC ARCHDIOCESE OF NEWARK,40.85288,-74.04208
e641ab7d-655d-4f55-a306-962fde80d0f0,aod.org,Religious organizations,ROMAN CATHOLIC ARCHDIOCESE OF DETROIT,42.838913,-82.799617
745a758f-a14d-4480-bf9f-fa0102b31538,ccannj.com,Religious organizations,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF NEWARK,40.735642,-74.173988
13420827-ced3-45f1-9d1b-34880287fd85,catholiccharitiesny.org,Religious organizations,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF NEW YORK (INC),43.095821,-79.040407
d127708b-5e84-4b11-aa33-f0fe2961bbaa,vocationsboston.org,Religious organizations,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,42.202216,-71.005192
d12bf124-42d2-483b-a807-dbb34dc58db2,archomaha.org,Religious organizations,THE CATHOLIC ARCHBISHOP OF OMAHA,41.132948,-95.903956
9b55ab64-9d01-4ebc-a785-55ebf0f2babe,vocationsboston.org,Religious organizations,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,42.3626,-71.36145
567cab43-06ac-4fcd-92e6-6547ac7c0214,brocktoncatholic.org,Religious organizations,ARCH DIOCESE OF BOSTON,42.079399,-71.03999
4dd255b4-82fd-4a62-8d79-4db3ae2e422b,thechurchofgod.org,Religious organizations,CHURCH OF GOD,35.149223,-84.874031
